ticker,side,entry_c,fair_yes_c,edge_pp,btc,strike,dist_pct,settle_yes,won,gross_c,fee_c,net_c
KXBTC15M-26APR041400-00,yes,52,63,11.0,67349.83,67324.92,0.00037,1,1,48.0,3.49,44.51
KXBTC15M-26APR041345-45,yes,36,52,16.0,67410.49,67405.41,0.00008,0,0,-36.0,3.23,-39.23
KXBTC15M-26APR041330-30,no,46,44,10.0,67355.67,67370.29,0.00022,1,0,-46.0,3.48,-49.48
KXBTC15M-26APR041245-45,yes,29,51,22.0,67456.46,67454.99,0.00002,1,1,71.0,2.88,68.12
KXBTC15M-26APR041145-45,yes,38,51,13.0,67342.17,67339.17,0.00004,1,1,62.0,3.30,58.70
KXBTC15M-26APR041115-15,yes,42,52,10.0,67196.73,67193.16,0.00005,1,1,58.0,3.41,54.59
KXBTC15M-26APR040930-30,no,45,47,8.0,67099.42,67101.79,0.00004,1,0,-45.0,3.47,-48.47
KXBTC15M-26APR040845-45,no,38,50,12.0,67110.40,67110.01,0.00001,0,1,62.0,3.30,58.70
KXBTC15M-26APR040645-45,yes,44,60,16.0,66946.55,66941.57,0.00007,1,1,56.0,3.45,52.55
KXBTC15M-26APR040530-30,yes,51,69,18.0,66990.35,66980.39,0.00015,0,0,-51.0,3.50,-54.50
KXBTC15M-26APR040430-30,yes,50,60,10.0,67012.67,66999.43,0.00020,1,1,50.0,3.50,46.50
KXBTC15M-26APR040130-30,no,50,42,8.0,66860.06,66872.82,0.00019,0,1,50.0,3.50,46.50
KXBTC15M-26APR032345-45,yes,40,48,8.0,66841.27,66849.54,0.00012,1,1,60.0,3.36,56.64
KXBTC15M-26APR032145-45,yes,38,49,11.0,66868.40,66869.77,0.00002,0,0,-38.0,3.30,-41.30
KXBTC15M-26APR032115-15,no,42,42,16.0,66875.12,66888.84,0.00021,0,1,58.0,3.41,54.59
KXBTC15M-26APR032100-00,yes,40,48,8.0,66932.52,66937.08,0.00007,0,0,-40.0,3.36,-43.36
KXBTC15M-26APR031800-00,yes,50,62,12.0,66953.26,66938.68,0.00022,1,1,50.0,3.50,46.50
KXBTC15M-26APR031745-45,yes,55,63,8.0,66919.16,66903.96,0.00023,1,1,45.0,3.46,41.53
KXBTC15M-26APR031615-15,yes,50,59,9.0,66888.97,66869.20,0.00030,1,1,50.0,3.50,46.50
KXBTC15M-26APR031415-15,yes,38,48,10.0,66861.13,66864.62,0.00005,0,0,-38.0,3.30,-41.30
KXBTC15M-26APR031115-15,yes,32,43,11.0,66942.29,66960.46,0.00027,0,0,-32.0,3.05,-35.05
KXBTC15M-26APR030945-45,yes,42,57,15.0,66701.55,66677.26,0.00036,0,0,-42.0,3.41,-45.41
KXBTC15M-26APR030715-15,yes,40,53,13.0,66893.39,66885.49,0.00012,0,0,-40.0,3.36,-43.36
KXBTC15M-26APR030615-15,yes,29,48,19.0,66856.07,66862.78,0.00010,0,0,-29.0,2.88,-31.88
KXBTC15M-26APR030600-00,yes,32,44,12.0,66885.68,66905.27,0.00029,0,0,-32.0,3.05,-35.05
KXBTC15M-26APR030445-45,no,44,45,11.0,67043.10,67065.15,0.00033,0,1,56.0,3.45,52.55
KXBTC15M-26APR030415-15,no,43,48,9.0,67029.15,67037.75,0.00013,1,0,-43.0,3.43,-46.43
KXBTC15M-26APR022330-30,yes,39,48,9.0,66621.03,66633.90,0.00019,0,0,-39.0,3.33,-42.33
KXBTC15M-26APR022130-30,no,46,44,10.0,66761.25,66783.37,0.00033,1,0,-46.0,3.48,-49.48
KXBTC15M-26APR022045-45,no,44,47,9.0,66824.46,66831.83,0.00011,0,1,56.0,3.45,52.55
KXBTC15M-26APR022015-15,no,38,47,15.0,66887.48,66895.15,0.00011,0,1,62.0,3.30,58.70
KXBTC15M-26APR022000-00,no,54,38,8.0,66865.61,66891.89,0.00039,1,0,-54.0,3.48,-57.48
KXBTC15M-26APR021530-30,yes,44,57,13.0,67075.28,67050.73,0.00037,0,0,-44.0,3.45,-47.45
KXBTC15M-26APR021445-45,no,38,52,10.0,66641.82,66632.07,0.00015,1,0,-38.0,3.30,-41.30
KXBTC15M-26APR021215-15,yes,42,54,12.0,66851.28,66833.49,0.00027,1,1,58.0,3.41,54.59
KXBTC15M-26APR020700-00,yes,46,55,9.0,66481.06,66468.29,0.00019,0,0,-46.0,3.48,-49.48
KXBTC15M-26APR020630-30,yes,44,56,12.0,66282.40,66269.99,0.00019,1,1,56.0,3.45,52.55
KXBTC15M-26APR020515-15,no,48,43,9.0,66444.60,66462.42,0.00027,0,1,52.0,3.49,48.51
KXBTC15M-26APR012045-45,yes,47,56,9.0,68234.92,68218.57,0.00024,1,1,53.0,3.49,49.51
KXBTC15M-26APR012030-30,yes,42,56,14.0,68227.54,68210.29,0.00025,1,1,58.0,3.41,54.59
KXBTC15M-26APR011700-00,no,45,46,9.0,68150.83,68163.07,0.00018,1,0,-45.0,3.47,-48.47
KXBTC15M-26APR011230-30,no,48,43,9.0,68631.29,68657.94,0.00039,1,0,-48.0,3.49,-51.49
KXBTC15M-26APR010945-45,yes,41,51,10.0,68551.42,68541.78,0.00014,0,0,-41.0,3.39,-44.39
KXBTC15M-26APR010730-30,yes,42,59,17.0,68613.89,68593.83,0.00029,0,0,-42.0,3.41,-45.41
KXBTC15M-26APR010515-15,yes,38,55,17.0,68672.28,68659.33,0.00019,0,0,-38.0,3.30,-41.30
KXBTC15M-26MAR311745-45,no,35,47,18.0,67959.65,67969.08,0.00014,1,0,-35.0,3.19,-38.19
KXBTC15M-26MAR301800-00,yes,38,49,11.0,66866.81,66869.98,0.00005,0,0,-38.0,3.30,-41.30
KXBTC15M-26MAR300600-00,yes,42,56,14.0,67522.82,67502.79,0.00030,0,0,-42.0,3.41,-45.41
KXBTC15M-26MAR291400-00,yes,30,56,26.0,66369.47,66354.35,0.00023,0,0,-30.0,2.94,-32.94
KXBTC15M-26MAR290330-30,yes,50,58,8.0,66576.52,66552.67,0.00036,1,1,50.0,3.50,46.50
KXBTC15M-26MAR281615-15,no,26,51,23.0,66866.67,66865.04,0.00002,1,0,-26.0,2.69,-28.69
KXBTC15M-26MAR280945-45,no,28,48,24.0,66394.08,66398.96,0.00007,1,0,-28.0,2.82,-30.82
KXBTC15M-26MAR280900-00,yes,38,58,20.0,66343.73,66325.00,0.00028,1,1,62.0,3.30,58.70
KXBTC15M-26MAR280715-15,yes,50,69,19.0,66205.30,66179.30,0.00039,1,1,50.0,3.50,46.50
KXBTC15M-26MAR280245-45,yes,49,68,19.0,66441.90,66417.31,0.00037,0,0,-49.0,3.50,-52.50
KXBTC15M-26MAR272300-00,yes,40,58,18.0,66014.27,65989.23,0.00038,1,1,60.0,3.36,56.64
KXBTC15M-26MAR271230-30,yes,36,48,12.0,65922.63,65941.64,0.00029,0,0,-36.0,3.23,-39.23
KXBTC15M-26MAR271130-30,yes,42,51,9.0,66225.10,66219.30,0.00009,1,1,58.0,3.41,54.59
KXBTC15M-26MAR271000-00,yes,36,51,15.0,66536.40,66531.69,0.00007,0,0,-36.0,3.23,-39.23
KXBTC15M-26MAR270800-00,yes,41,50,9.0,66730.95,66731.58,0.00001,0,0,-41.0,3.39,-44.39
KXBTC15M-26MAR270715-15,yes,36,47,11.0,66443.54,66468.77,0.00038,1,1,64.0,3.23,60.77
KXBTC15M-26MAR270430-30,no,38,54,8.0,68460.00,68442.21,0.00026,0,1,62.0,3.30,58.70
KXBTC15M-26MAR270345-45,yes,50,58,8.0,68910.64,68887.38,0.00034,0,0,-50.0,3.50,-53.50
KXBTC15M-26MAR270245-45,yes,40,58,18.0,68813.20,68785.95,0.00040,0,0,-40.0,3.36,-43.36
KXBTC15M-26MAR262330-30,yes,48,61,13.0,68748.71,68721.27,0.00040,1,1,52.0,3.49,48.51
KXBTC15M-26MAR262300-00,yes,48,60,12.0,68923.61,68899.46,0.00035,0,0,-48.0,3.49,-51.49
KXBTC15M-26MAR261715-15,yes,40,49,9.0,68953.88,68959.10,0.00008,0,0,-40.0,3.36,-43.36
KXBTC15M-26MAR260845-45,yes,38,54,16.0,69399.91,69391.25,0.00012,0,0,-38.0,3.30,-41.30
KXBTC15M-26MAR260615-15,yes,42,55,13.0,69590.00,69565.62,0.00035,0,0,-42.0,3.41,-45.41
KXBTC15M-26MAR260515-15,yes,30,58,28.0,70014.26,69991.38,0.00033,1,1,70.0,2.94,67.06
KXBTC15M-26MAR260000-00,yes,52,60,8.0,70869.53,70845.19,0.00034,1,1,48.0,3.49,44.51
KXBTC15M-26MAR252215-15,yes,50,62,12.0,71278.98,71254.53,0.00034,0,0,-50.0,3.50,-53.50
