ticker,side,entry_c,fair_yes_c,edge_pp,btc,strike,dist_pct,settle_yes,won,gross_c,fee_c,net_c
KXBTC15M-26APR070745-45,yes,22,50,28.0,68385.50,68384.06,0.00002,1,1,78.0,2.40,75.60
KXBTC15M-26APR070715-15,yes,38,47,9.0,68217.80,68233.01,0.00022,1,1,62.0,3.30,58.70
KXBTC15M-26APR070530-30,yes,48,57,9.0,69132.33,69114.32,0.00026,0,0,-48.0,3.49,-51.49
KXBTC15M-26APR070430-30,no,30,49,21.0,68723.78,68726.65,0.00004,1,0,-30.0,2.94,-32.94
KXBTC15M-26APR070315-15,yes,30,45,15.0,68572.05,68582.09,0.00015,0,0,-30.0,2.94,-32.94
KXBTC15M-26APR070300-00,yes,44,56,12.0,68558.56,68545.84,0.00019,1,1,56.0,3.45,52.55
KXBTC15M-26APR062215-15,yes,42,52,10.0,68445.81,68437.05,0.00013,0,0,-42.0,3.41,-45.41
KXBTC15M-26APR061815-15,yes,18,43,25.0,69493.58,69519.12,0.00037,1,1,82.0,2.07,79.93
KXBTC15M-26APR061745-45,yes,34,42,8.0,69658.64,69682.15,0.00034,0,0,-34.0,3.14,-37.14
KXBTC15M-26APR061545-45,yes,26,47,21.0,69852.77,69865.09,0.00018,0,0,-26.0,2.69,-28.69
KXBTC15M-26APR060730-30,no,43,48,9.0,69684.73,69695.97,0.00016,0,1,57.0,3.43,53.57
KXBTC15M-26APR060715-15,yes,29,52,23.0,69769.60,69762.01,0.00011,0,0,-29.0,2.88,-31.88
KXBTC15M-26APR060500-00,yes,32,43,11.0,69263.03,69282.32,0.00028,0,0,-32.0,3.05,-35.05
KXBTC15M-26APR052130-30,yes,34,45,11.0,68876.00,68891.65,0.00023,1,1,66.0,3.14,62.86
KXBTC15M-26APR051830-30,yes,40,58,18.0,67538.41,67514.02,0.00036,0,0,-40.0,3.36,-43.36
KXBTC15M-26APR051745-45,yes,46,58,12.0,67478.38,67459.02,0.00029,0,0,-46.0,3.48,-49.48
KXBTC15M-26APR051715-15,yes,36,60,24.0,67641.51,67622.88,0.00028,0,0,-36.0,3.23,-39.23
KXBTC15M-26APR051630-30,yes,46,66,20.0,67391.89,67366.11,0.00038,1,1,54.0,3.48,50.52
KXBTC15M-26APR051345-45,yes,32,56,24.0,67332.62,67321.31,0.00017,1,1,68.0,3.05,64.95
KXBTC15M-26APR051200-00,yes,30,48,18.0,67401.70,67411.81,0.00015,0,0,-30.0,2.94,-32.94
KXBTC15M-26APR051045-45,yes,38,63,25.0,66913.82,66895.86,0.00027,1,1,62.0,3.30,58.70
KXBTC15M-26APR050930-30,no,38,39,23.0,66741.74,66765.27,0.00035,0,1,62.0,3.30,58.70
KXBTC15M-26APR050730-30,yes,40,53,13.0,67065.78,67061.58,0.00006,0,0,-40.0,3.36,-43.36
KXBTC15M-26APR050700-00,yes,24,66,42.0,67086.07,67060.50,0.00038,0,0,-24.0,2.55,-26.55
KXBTC15M-26APR050630-30,yes,50,66,16.0,66985.21,66964.30,0.00031,1,1,50.0,3.50,46.50
KXBTC15M-26APR050615-15,yes,42,64,22.0,67038.48,67019.69,0.00028,0,0,-42.0,3.41,-45.41
KXBTC15M-26APR050600-00,no,32,48,20.0,67007.07,67010.11,0.00005,1,0,-32.0,3.05,-35.05
KXBTC15M-26APR050445-45,yes,44,60,16.0,66882.65,66866.05,0.00025,0,0,-44.0,3.45,-47.45
KXBTC15M-26APR050345-45,yes,18,58,40.0,66815.28,66804.82,0.00016,0,0,-18.0,2.07,-20.07
KXBTC15M-26APR050215-15,no,32,45,23.0,66901.36,66909.90,0.00013,0,1,68.0,3.05,64.95
KXBTC15M-26APR050200-00,yes,30,62,32.0,67086.10,67077.10,0.00013,0,0,-30.0,2.94,-32.94
KXBTC15M-26APR050145-45,no,34,49,17.0,67076.79,67078.11,0.00002,0,1,66.0,3.14,62.86
KXBTC15M-26APR050130-30,yes,48,65,17.0,67125.58,67107.30,0.00027,0,0,-48.0,3.49,-51.49
KXBTC15M-26APR050030-30,no,18,72,10.0,67097.32,67076.53,0.00031,1,0,-18.0,2.07,-20.07
KXBTC15M-26APR042245-45,no,32,47,21.0,67116.66,67120.17,0.00005,1,0,-32.0,3.05,-35.05
KXBTC15M-26APR042130-30,yes,20,48,28.0,67178.50,67181.04,0.00004,0,0,-20.0,2.24,-22.24
KXBTC15M-26APR042045-45,yes,50,69,19.0,67251.03,67228.41,0.00034,1,1,50.0,3.50,46.50
KXBTC15M-26APR041745-45,no,40,35,25.0,67261.49,67274.06,0.00019,1,0,-40.0,3.36,-43.36
KXBTC15M-26APR041515-15,no,14,71,15.0,67308.50,67290.07,0.00027,1,0,-14.0,1.69,-15.69
KXBTC15M-26APR041030-30,no,38,48,14.0,67194.13,67198.18,0.00006,1,0,-38.0,3.30,-41.30
KXBTC15M-26APR040945-45,no,42,44,14.0,67097.60,67102.24,0.00007,1,0,-42.0,3.41,-45.41
KXBTC15M-26APR040930-30,no,42,44,14.0,67097.34,67101.79,0.00007,1,0,-42.0,3.41,-45.41
KXBTC15M-26APR040915-15,yes,32,51,19.0,67098.79,67097.43,0.00002,1,1,68.0,3.05,64.95
KXBTC15M-26APR040900-00,no,18,59,23.0,67072.46,67061.76,0.00016,1,0,-18.0,2.07,-20.07
KXBTC15M-26APR040830-30,no,48,44,8.0,67110.40,67118.16,0.00012,0,1,52.0,3.49,48.51
KXBTC15M-26APR040800-00,yes,22,44,22.0,67134.67,67140.60,0.00009,1,1,78.0,2.40,75.60
KXBTC15M-26APR040730-30,yes,16,60,44.0,67180.33,67166.18,0.00021,0,0,-16.0,1.88,-17.88
KXBTC15M-26APR040715-15,no,34,51,15.0,67163.50,67162.37,0.00002,1,0,-34.0,3.14,-37.14
KXBTC15M-26APR040645-45,yes,46,62,16.0,66946.55,66941.57,0.00007,1,1,54.0,3.48,50.52
KXBTC15M-26APR040615-15,yes,40,66,26.0,66984.14,66974.61,0.00014,0,0,-40.0,3.36,-43.36
KXBTC15M-26APR040600-00,no,22,70,8.0,66972.05,66960.74,0.00017,1,0,-22.0,2.40,-24.40
KXBTC15M-26APR040530-30,no,44,34,22.0,66972.05,66980.39,0.00012,0,1,56.0,3.45,52.55
KXBTC15M-26APR040415-15,no,50,35,15.0,66996.90,67012.95,0.00024,0,1,50.0,3.50,46.50
KXBTC15M-26APR040245-45,no,30,55,15.0,66929.23,66924.56,0.00007,1,0,-30.0,2.94,-32.94
KXBTC15M-26APR040230-30,yes,55,64,9.0,66968.86,66951.03,0.00027,0,0,-55.0,3.46,-58.47
KXBTC15M-26APR040200-00,yes,42,64,22.0,66913.88,66894.26,0.00029,1,1,58.0,3.41,54.59
KXBTC15M-26APR040000-00,no,26,46,28.0,66840.50,66855.00,0.00022,0,1,74.0,2.69,71.31
KXBTC15M-26APR032315-15,no,18,59,23.0,66857.72,66831.22,0.00040,1,0,-18.0,2.07,-20.07
KXBTC15M-26APR031945-45,no,54,32,14.0,66834.76,66859.21,0.00037,1,0,-54.0,3.48,-57.48
KXBTC15M-26APR031915-15,yes,54,72,18.0,66919.64,66894.31,0.00038,0,0,-54.0,3.48,-57.48
KXBTC15M-26APR031545-45,no,28,48,24.0,66784.64,66786.85,0.00003,1,0,-28.0,2.82,-30.82
KXBTC15M-26APR031530-30,yes,40,50,10.0,66799.76,66799.15,0.00001,0,0,-40.0,3.36,-43.36
KXBTC15M-26APR031415-15,yes,40,48,8.0,66861.13,66864.62,0.00005,0,0,-40.0,3.36,-43.36
KXBTC15M-26APR031400-00,yes,20,56,36.0,66890.12,66878.71,0.00017,0,0,-20.0,2.24,-22.24
KXBTC15M-26APR031230-30,no,45,43,12.0,66887.42,66899.80,0.00019,1,0,-45.0,3.47,-48.47
KXBTC15M-26APR031215-15,yes,44,54,10.0,66861.60,66855.38,0.00009,1,1,56.0,3.45,52.55
KXBTC15M-26APR031100-00,no,18,60,22.0,66855.05,66830.65,0.00036,1,0,-18.0,2.07,-20.07
KXBTC15M-26APR030800-00,yes,23,43,20.0,67000.00,67010.70,0.00016,0,0,-23.0,2.48,-25.48
KXBTC15M-26APR030615-15,yes,9,47,38.0,66856.07,66862.78,0.00010,0,0,-9.0,1.15,-10.15
KXBTC15M-26APR030515-15,yes,36,55,19.0,66996.09,66976.08,0.00030,0,0,-36.0,3.23,-39.23
KXBTC15M-26APR030230-30,no,45,41,14.0,66623.67,66649.99,0.00040,0,1,55.0,3.47,51.53
