ticker,side,entry_c,exit_reason,exit_c,gross_c,fee_c,net_c,settle_yes
KXBTC15M-26APR151700-00,no,38,PRE_EXPIRY,1,-37.0,1.75,-38.75,1
KXBTC15M-26APR151430-30,no,38,TP_FILL,58,20.0,3.35,16.65,0
KXBTC15M-26APR151200-00,no,38,TP_FILL,46,8.0,3.39,4.61,0
KXBTC15M-26APR150900-00,no,44,TP_FILL,55,11.0,3.46,7.54,0
KXBTC15M-26APR150830-30,no,46,TP_FILL,59,13.0,3.43,9.57,0
KXBTC15M-26APR150415-15,no,37,PRE_EXPIRY,1,-36.0,1.73,-37.73,1
KXBTC15M-26APR150115-15,no,34,TP_FILL,57,23.0,3.29,19.71,0
KXBTC15M-26APR150045-45,yes,45,TP_FILL,55,10.0,3.47,6.53,1
KXBTC15M-26APR141900-00,no,38,PRE_EXPIRY,1,-37.0,1.75,-38.75,1
KXBTC15M-26APR141530-30,no,33,TP_FILL,52,19.0,3.29,15.71,0
KXBTC15M-26APR140845-45,no,30,PRE_EXPIRY,1,-29.0,1.57,-30.57,1
KXBTC15M-26APR140745-45,yes,40,TP_FILL,50,10.0,3.43,6.57,0
KXBTC15M-26APR140730-30,no,37,TP_FILL,47,10.0,3.38,6.62,0
KXBTC15M-26APR140130-30,yes,48,TP_FILL,56,8.0,3.47,4.53,0
KXBTC15M-26APR131930-30,yes,33,TP_FILL,50,17.0,3.30,13.70,1
KXBTC15M-26APR131345-45,no,32,TP_FILL,48,16.0,3.27,12.73,1
KXBTC15M-26APR130830-30,yes,30,PRE_EXPIRY,1,-29.0,1.57,-30.57,0
KXBTC15M-26APR130530-30,yes,36,TP_FILL,46,10.0,3.35,6.65,1
KXBTC15M-26APR130445-45,yes,36,PRE_EXPIRY,1,-35.0,1.71,-36.71,0
KXBTC15M-26APR130415-15,no,35,TP_FILL,52,17.0,3.34,13.66,0
KXBTC15M-26APR130130-30,no,45,TP_FILL,61,16.0,3.40,12.60,1
KXBTC15M-26APR130030-30,no,39,PRE_EXPIRY,1,-38.0,1.76,-39.76,1
KXBTC15M-26APR122315-15,no,26,TP_FILL,50,24.0,3.10,20.90,0
KXBTC15M-26APR122300-00,no,52,TP_FILL,60,8.0,3.43,4.57,0
KXBTC15M-26APR122245-45,no,51,TP_FILL,61,10.0,3.41,6.59,0
KXBTC15M-26APR122200-00,yes,43,TP_FILL,52,9.0,3.46,5.54,1
KXBTC15M-26APR122030-30,yes,31,TP_FILL,47,16.0,3.24,12.76,1
KXBTC15M-26APR122015-15,yes,28,TP_FILL,41,13.0,3.10,9.90,1
KXBTC15M-26APR121930-30,no,34,TP_FILL,51,17.0,3.32,13.68,1
KXBTC15M-26APR121500-00,no,49,PRE_EXPIRY,2,-47.0,1.94,-48.94,1
KXBTC15M-26APR121400-00,no,28,PRE_EXPIRY,1,-27.0,1.51,-28.51,1
KXBTC15M-26APR121245-45,no,46,TP_FILL,59,13.0,3.43,9.57,0
KXBTC15M-26APR121200-00,no,42,PRE_EXPIRY,3,-39.0,1.99,-40.99,1
KXBTC15M-26APR120645-45,yes,18,PRE_EXPIRY,1,-17.0,1.13,-18.13,0
KXBTC15M-26APR120630-30,no,37,TP_FILL,55,18.0,3.36,14.64,0
KXBTC15M-26APR120545-45,no,36,TP_FILL,60,24.0,3.29,20.71,0
KXBTC15M-26APR120200-00,no,11,PRE_EXPIRY,1,-10.0,0.78,-10.78,1
KXBTC15M-26APR120130-30,yes,53,TP_FILL,67,14.0,3.29,10.71,1
KXBTC15M-26APR112330-30,yes,33,TP_FILL,58,25.0,3.25,21.75,1
KXBTC15M-26APR111715-15,yes,46,TP_FILL,54,8.0,3.48,4.52,1
KXBTC15M-26APR111245-45,yes,40,TP_FILL,56,16.0,3.40,12.60,1
KXBTC15M-26APR111215-15,no,48,TP_FILL,61,13.0,3.41,9.59,1
KXBTC15M-26APR111200-00,yes,38,TP_FILL,65,27.0,3.24,23.76,1
KXBTC15M-26APR111030-30,no,38,PRE_EXPIRY,2,-36.0,1.84,-37.84,1
KXBTC15M-26APR110930-30,no,10,PRE_EXPIRY,1,-9.0,0.73,-9.73,1
KXBTC15M-26APR110545-45,yes,6,TP_FILL,31,25.0,1.89,23.11,0
KXBTC15M-26APR110315-15,no,36,TP_FILL,71,35.0,3.05,31.95,0
KXBTC15M-26APR110230-30,no,30,TP_FILL,62,32.0,3.12,28.88,1
KXBTC15M-26APR110130-30,yes,37,TP_FILL,64,27.0,3.24,23.76,1
KXBTC15M-26APR102245-45,no,18,PRE_EXPIRY,8,-10.0,1.75,-11.75,1
KXBTC15M-26APR102215-15,no,39,PRE_EXPIRY,1,-38.0,1.76,-39.76,1
KXBTC15M-26APR101730-30,no,38,PRE_EXPIRY,1,-37.0,1.75,-38.75,1
KXBTC15M-26APR101645-45,no,41,TP_FILL,57,16.0,3.41,12.59,0
KXBTC15M-26APR101630-30,no,21,TP_FILL,44,23.0,2.89,20.11,1
KXBTC15M-26APR101500-00,no,41,PRE_EXPIRY,1,-40.0,1.79,-41.79,1
KXBTC15M-26APR101245-45,no,36,TP_FILL,55,19.0,3.35,15.65,0
KXBTC15M-26APR100830-30,no,14,TP_FILL,59,45.0,2.54,42.46,0
KXBTC15M-26APR100745-45,yes,36,TP_FILL,60,24.0,3.29,20.71,1
KXBTC15M-26APR100645-45,no,30,PRE_EXPIRY,1,-29.0,1.57,-30.57,1
KXBTC15M-26APR100500-00,yes,5,PRE_EXPIRY,1,-4.0,0.43,-4.43,0
KXBTC15M-26APR100330-30,no,33,TP_FILL,48,15.0,3.29,11.71,0
KXBTC15M-26APR100115-15,no,29,TP_FILL,40,11.0,3.12,7.88,0
KXBTC15M-26APR092315-15,no,45,TP_FILL,55,10.0,3.47,6.53,0
KXBTC15M-26APR091430-30,no,44,TP_FILL,53,9.0,3.47,5.53,1
KXBTC15M-26APR090800-00,no,26,TP_FILL,35,9.0,2.94,6.06,0
KXBTC15M-26APR090715-15,no,35,TP_FILL,56,21.0,3.32,17.68,0
KXBTC15M-26APR090545-45,yes,28,PRE_EXPIRY,2,-26.0,1.60,-27.60,0
KXBTC15M-26APR090200-00,yes,11,PRE_EXPIRY,1,-10.0,0.78,-10.78,0
KXBTC15M-26APR081900-00,no,46,TP_FILL,54,8.0,3.48,4.52,0
KXBTC15M-26APR080730-30,yes,48,TP_FILL,58,10.0,3.45,6.55,1
KXBTC15M-26APR080700-00,no,35,TP_FILL,45,10.0,3.33,6.67,0
KXBTC15M-26APR080630-30,no,40,PRE_EXPIRY,1,-39.0,1.78,-40.78,1
KXBTC15M-26APR080500-00,no,27,PRE_EXPIRY,1,-26.0,1.48,-27.48,1
KXBTC15M-26APR080400-00,yes,24,PRE_EXPIRY,1,-23.0,1.37,-24.37,0
KXBTC15M-26APR080300-00,yes,26,PRE_EXPIRY,1,-25.0,1.44,-26.44,0
KXBTC15M-26APR080145-45,yes,44,PRE_EXPIRY,26,-18.0,3.61,-21.61,0
KXBTC15M-26APR080115-15,yes,49,TP_FILL,64,15.0,3.36,11.64,1
KXBTC15M-26APR080045-45,yes,22,TP_FILL,36,14.0,2.81,11.19,1
KXBTC15M-26APR072345-45,yes,29,PRE_EXPIRY,1,-28.0,1.54,-29.54,0
KXBTC15M-26APR072330-30,yes,37,TP_FILL,46,9.0,3.37,5.63,1
KXBTC15M-26APR071830-30,yes,38,TP_FILL,48,10.0,3.40,6.60,1
KXBTC15M-26APR071145-45,yes,44,TP_FILL,58,14.0,3.43,10.57,0
KXBTC15M-26APR070830-30,no,34,PRE_EXPIRY,1,-33.0,1.67,-34.67,1
KXBTC15M-26APR070800-00,no,41,TP_FILL,51,10.0,3.44,6.56,0
KXBTC15M-26APR070745-45,yes,22,TP_FILL,49,27.0,2.95,24.05,1
KXBTC15M-26APR070715-15,yes,37,TP_FILL,46,9.0,3.37,5.63,1
KXBTC15M-26APR070530-30,yes,47,PRE_EXPIRY,1,-46.0,1.84,-47.84,0
KXBTC15M-26APR070430-30,no,30,PRE_EXPIRY,2,-28.0,1.66,-29.66,1
KXBTC15M-26APR070315-15,yes,30,PRE_EXPIRY,1,-29.0,1.57,-30.57,0
KXBTC15M-26APR070300-00,yes,44,TP_FILL,55,11.0,3.46,7.54,1
KXBTC15M-26APR070200-00,yes,37,TP_FILL,45,8.0,3.36,4.64,0
KXBTC15M-26APR062215-15,yes,41,TP_FILL,51,10.0,3.44,6.56,0
KXBTC15M-26APR061815-15,yes,17,TP_FILL,42,25.0,2.69,22.31,1
KXBTC15M-26APR061745-45,yes,33,PRE_EXPIRY,1,-32.0,1.64,-33.64,0
KXBTC15M-26APR061545-45,yes,25,PRE_EXPIRY,1,-24.0,1.41,-25.41,0
KXBTC15M-26APR060730-30,no,43,TP_FILL,51,8.0,3.47,4.54,0
KXBTC15M-26APR060715-15,yes,29,PRE_EXPIRY,1,-28.0,1.54,-29.54,0
KXBTC15M-26APR060500-00,yes,31,PRE_EXPIRY,1,-30.0,1.59,-31.59,0
KXBTC15M-26APR052130-30,yes,34,TP_FILL,44,10.0,3.30,6.70,1
KXBTC15M-26APR051830-30,yes,40,PRE_EXPIRY,1,-39.0,1.78,-40.78,0
KXBTC15M-26APR051745-45,yes,45,TP_FILL,57,12.0,3.45,8.55,0
KXBTC15M-26APR051715-15,yes,35,PRE_EXPIRY,1,-34.0,1.69,-35.69,0
KXBTC15M-26APR051630-30,yes,46,TP_FILL,65,19.0,3.33,15.67,1
KXBTC15M-26APR051345-45,yes,32,TP_FILL,55,23.0,3.26,19.74,1
KXBTC15M-26APR051200-00,yes,30,TP_FILL,47,17.0,3.21,13.79,0
KXBTC15M-26APR051045-45,yes,38,TP_FILL,62,24.0,3.30,20.70,1
KXBTC15M-26APR050930-30,no,38,TP_FILL,60,22.0,3.33,18.67,0
KXBTC15M-26APR050730-30,yes,39,TP_FILL,52,13.0,3.41,9.59,0
KXBTC15M-26APR050700-00,yes,23,PRE_EXPIRY,1,-22.0,1.34,-23.34,0
KXBTC15M-26APR050630-30,yes,49,TP_FILL,65,16.0,3.34,12.66,1
KXBTC15M-26APR050615-15,yes,42,PRE_EXPIRY,1,-41.0,1.80,-42.80,0
KXBTC15M-26APR050600-00,no,33,PRE_EXPIRY,1,-32.0,1.64,-33.64,1
KXBTC15M-26APR050445-45,yes,43,TP_FILL,59,16.0,3.41,12.59,0
KXBTC15M-26APR050345-45,yes,17,PRE_EXPIRY,1,-16.0,1.08,-17.08,0
KXBTC15M-26APR050215-15,no,32,TP_FILL,54,22.0,3.26,18.74,0
KXBTC15M-26APR050200-00,yes,30,PRE_EXPIRY,1,-29.0,1.57,-30.57,0
KXBTC15M-26APR050145-45,no,35,TP_FILL,50,15.0,3.34,11.66,0
KXBTC15M-26APR050130-30,yes,47,PRE_EXPIRY,1,-46.0,1.84,-47.84,0
KXBTC15M-26APR050030-30,no,18,PRE_EXPIRY,1,-17.0,1.13,-18.13,1
KXBTC15M-26APR042245-45,no,32,PRE_EXPIRY,2,-30.0,1.72,-31.72,1
KXBTC15M-26APR042130-30,yes,19,PRE_EXPIRY,1,-18.0,1.17,-19.17,0
KXBTC15M-26APR042045-45,yes,50,TP_FILL,68,18.0,3.27,14.73,1
KXBTC15M-26APR041745-45,no,41,PRE_EXPIRY,1,-40.0,1.79,-41.79,1
KXBTC15M-26APR041515-15,no,15,PRE_EXPIRY,1,-14.0,0.99,-14.99,1
KXBTC15M-26APR041030-30,no,38,TP_FILL,51,13.0,3.40,9.60,1
KXBTC15M-26APR040945-45,no,42,PRE_EXPIRY,1,-41.0,1.80,-42.80,1
KXBTC15M-26APR040930-30,no,42,PRE_EXPIRY,12,-30.0,2.74,-32.74,1
KXBTC15M-26APR040915-15,yes,32,TP_FILL,50,18.0,3.27,14.73,1
KXBTC15M-26APR040900-00,no,18,PRE_EXPIRY,1,-17.0,1.13,-18.13,1
KXBTC15M-26APR040800-00,yes,21,PRE_EXPIRY,6,-15.0,1.71,-16.71,1
KXBTC15M-26APR040730-30,yes,16,PRE_EXPIRY,1,-15.0,1.04,-16.04,0
KXBTC15M-26APR040715-15,no,35,TP_FILL,48,13.0,3.34,9.66,1
KXBTC15M-26APR040645-45,yes,46,TP_FILL,61,15.0,3.40,11.60,1
KXBTC15M-26APR040615-15,yes,40,PRE_EXPIRY,1,-39.0,1.78,-40.78,0
KXBTC15M-26APR040530-30,no,45,TP_FILL,65,20.0,3.33,16.67,0
KXBTC15M-26APR040415-15,no,51,TP_FILL,64,13.0,3.36,9.64,0
KXBTC15M-26APR040245-45,no,30,TP_FILL,44,14.0,3.19,10.81,1
KXBTC15M-26APR040230-30,yes,54,PRE_EXPIRY,1,-53.0,1.84,-54.84,0
KXBTC15M-26APR040200-00,yes,41,TP_FILL,63,22.0,3.33,18.68,1
KXBTC15M-26APR040000-00,no,27,TP_FILL,53,26.0,3.12,22.88,0
KXBTC15M-26APR032315-15,no,18,PRE_EXPIRY,1,-17.0,1.13,-18.13,1
KXBTC15M-26APR031945-45,no,54,TP_FILL,67,13.0,3.29,9.71,1
KXBTC15M-26APR031915-15,yes,53,PRE_EXPIRY,1,-52.0,1.84,-53.84,0
KXBTC15M-26APR031545-45,no,29,PRE_EXPIRY,1,-28.0,1.54,-29.54,1
KXBTC15M-26APR031530-30,yes,40,TP_FILL,49,9.0,3.43,5.57,0
KXBTC15M-26APR031500-00,yes,27,PRE_EXPIRY,1,-26.0,1.48,-27.48,0
KXBTC15M-26APR031415-15,yes,40,PRE_EXPIRY,1,-39.0,1.78,-40.78,0
KXBTC15M-26APR031400-00,yes,19,PRE_EXPIRY,3,-16.0,1.36,-17.36,0
KXBTC15M-26APR031230-30,no,46,PRE_EXPIRY,1,-45.0,1.84,-46.84,1
KXBTC15M-26APR031215-15,yes,44,TP_FILL,53,9.0,3.47,5.53,1
KXBTC15M-26APR031100-00,no,19,PRE_EXPIRY,1,-18.0,1.17,-19.17,1
KXBTC15M-26APR030800-00,yes,23,TP_FILL,42,19.0,2.94,16.06,0
KXBTC15M-26APR030615-15,yes,9,PRE_EXPIRY,1,-8.0,0.67,-8.67,0
KXBTC15M-26APR030515-15,yes,36,PRE_EXPIRY,1,-35.0,1.71,-36.71,0
KXBTC15M-26APR030230-30,no,46,TP_FILL,58,12.0,3.44,8.56,0
KXBTC15M-26APR030045-45,yes,37,TP_FILL,45,8.0,3.36,4.64,1
KXBTC15M-26APR022000-00,yes,37,TP_FILL,49,12.0,3.38,8.62,1
KXBTC15M-26APR021945-45,no,44,TP_FILL,56,12.0,3.45,8.55,0
KXBTC15M-26APR021700-00,yes,32,PRE_EXPIRY,1,-31.0,1.62,-32.62,0
KXBTC15M-26APR021600-00,yes,36,TP_FILL,55,19.0,3.35,15.65,1
KXBTC15M-26APR021415-15,no,32,TP_FILL,45,13.0,3.26,9.74,1
KXBTC15M-26APR021300-00,yes,49,PRE_EXPIRY,2,-47.0,1.94,-48.94,0
KXBTC15M-26APR021230-30,yes,41,PRE_EXPIRY,18,-23.0,3.14,-26.14,0
KXBTC15M-26APR020800-00,yes,44,TP_FILL,57,13.0,3.44,9.56,0
KXBTC15M-26APR020615-15,yes,31,PRE_EXPIRY,1,-30.0,1.59,-31.59,0
KXBTC15M-26APR020130-30,no,42,TP_FILL,50,8.0,3.46,4.54,1
KXBTC15M-26APR012330-30,yes,36,TP_FILL,46,10.0,3.35,6.65,1
KXBTC15M-26APR012030-30,yes,46,TP_FILL,59,13.0,3.43,9.57,1
KXBTC15M-26APR011900-00,yes,18,PRE_EXPIRY,1,-17.0,1.13,-18.13,0
KXBTC15M-26APR011830-30,yes,13,TP_FILL,39,26.0,2.46,23.54,0
KXBTC15M-26APR011700-00,no,41,PRE_EXPIRY,2,-39.0,1.89,-40.89,1
KXBTC15M-26APR011645-45,yes,50,TP_FILL,58,8.0,3.46,4.54,1
KXBTC15M-26APR011630-30,yes,43,TP_FILL,51,8.0,3.47,4.54,0
KXBTC15M-26APR011430-30,yes,31,PRE_EXPIRY,4,-27.0,1.87,-28.87,0
KXBTC15M-26APR010745-45,yes,32,TP_FILL,43,11.0,3.24,7.76,0
KXBTC15M-26APR010730-30,yes,31,TP_FILL,60,29.0,3.18,25.82,0
KXBTC15M-26APR010530-30,yes,36,TP_FILL,51,15.0,3.36,11.64,1
KXBTC15M-26APR010500-00,yes,36,TP_FILL,56,20.0,3.34,16.66,0
KXBTC15M-26APR010430-30,yes,35,TP_FILL,58,23.0,3.30,19.70,1
KXBTC15M-26MAR312115-15,no,41,TP_FILL,49,8.0,3.44,4.56,0
KXBTC15M-26MAR311745-45,no,26,PRE_EXPIRY,1,-25.0,1.44,-26.44,1
KXBTC15M-26MAR310215-15,no,39,TP_FILL,52,13.0,3.41,9.59,0
KXBTC15M-26MAR302345-45,no,30,TP_FILL,44,14.0,3.19,10.81,0
KXBTC15M-26MAR301230-30,yes,33,PRE_EXPIRY,1,-32.0,1.64,-33.64,0
KXBTC15M-26MAR300530-30,no,36,TP_FILL,48,12.0,3.36,8.64,0
KXBTC15M-26MAR300245-45,yes,48,TP_FILL,61,13.0,3.41,9.59,1
KXBTC15M-26MAR300200-00,no,39,TP_FILL,54,15.0,3.40,11.60,0
KXBTC15M-26MAR290330-30,no,20,PRE_EXPIRY,1,-19.0,1.22,-20.22,1
KXBTC15M-26MAR280900-00,no,31,PRE_EXPIRY,1,-30.0,1.59,-31.59,1
KXBTC15M-26MAR280630-30,yes,27,PRE_EXPIRY,1,-26.0,1.48,-27.48,0
KXBTC15M-26MAR280445-45,yes,25,PRE_EXPIRY,1,-24.0,1.41,-25.41,0
KXBTC15M-26MAR272245-45,yes,24,PRE_EXPIRY,9,-15.0,2.08,-17.08,0
KXBTC15M-26MAR271645-45,yes,38,TP_FILL,59,21.0,3.34,17.66,1
KXBTC15M-26MAR271615-15,yes,42,PRE_EXPIRY,1,-41.0,1.80,-42.80,0
KXBTC15M-26MAR271400-00,yes,44,TP_FILL,52,8.0,3.47,4.53,0
KXBTC15M-26MAR270645-45,yes,21,PRE_EXPIRY,1,-20.0,1.26,-21.26,0
KXBTC15M-26MAR270515-15,yes,20,PRE_EXPIRY,1,-19.0,1.22,-20.22,0
KXBTC15M-26MAR270500-00,no,39,PRE_EXPIRY,1,-38.0,1.76,-39.76,1
KXBTC15M-26MAR270430-30,yes,18,PRE_EXPIRY,1,-17.0,1.13,-18.13,0
KXBTC15M-26MAR270245-45,yes,41,PRE_EXPIRY,1,-40.0,1.79,-41.79,0
KXBTC15M-26MAR270045-45,no,27,PRE_EXPIRY,1,-26.0,1.48,-27.48,1
KXBTC15M-26MAR262300-00,yes,46,TP_FILL,63,17.0,3.37,13.63,0
KXBTC15M-26MAR262100-00,yes,24,TP_FILL,44,20.0,3.00,17.00,1
KXBTC15M-26MAR262015-15,yes,30,TP_FILL,51,21.0,3.22,17.78,1
KXBTC15M-26MAR260530-30,yes,16,PRE_EXPIRY,4,-12.0,1.32,-13.32,0
KXBTC15M-26MAR260515-15,yes,38,TP_FILL,59,21.0,3.34,17.66,1
KXBTC15M-26MAR260200-00,yes,40,PRE_EXPIRY,1,-39.0,1.78,-40.78,0
KXBTC15M-26MAR260030-30,yes,41,TP_FILL,53,12.0,3.44,8.56,1
KXBTC15M-26MAR260000-00,yes,33,TP_FILL,61,28.0,3.21,24.79,1
KXBTC15M-26MAR251915-15,no,39,TP_FILL,47,8.0,3.41,4.59,0
KXBTC15M-26MAR251600-00,yes,44,TP_FILL,52,8.0,3.47,4.53,0
KXBTC15M-26MAR251545-45,yes,48,TP_FILL,56,8.0,3.47,4.53,1
