ticker,side,entry_c,fair_yes_c,edge_pp,btc,strike,dist_pct,settle_yes,won,gross_c,fee_c,net_c
KXBTC15M-26APR050230-30,no,34,58,8.0,66653.58,66635.21,0.00028,1,0,-34.0,3.14,-37.14
KXBTC15M-26APR041800-00,no,20,56,24.0,67297.86,67292.44,0.00008,1,0,-20.0,2.24,-22.24
KXBTC15M-26APR041430-30,no,26,65,9.0,67346.09,67330.11,0.00024,1,0,-26.0,2.69,-28.69
KXBTC15M-26APR041245-45,yes,29,51,22.0,67456.46,67454.99,0.00002,1,1,71.0,2.88,68.12
KXBTC15M-26APR031115-15,yes,32,43,11.0,66942.29,66960.46,0.00027,0,0,-32.0,3.05,-35.05
KXBTC15M-26APR030615-15,yes,29,48,19.0,66856.07,66862.78,0.00010,0,0,-29.0,2.88,-31.88
KXBTC15M-26APR030600-00,yes,32,44,12.0,66885.68,66905.27,0.00029,0,0,-32.0,3.05,-35.05
KXBTC15M-26MAR311745-45,no,35,47,18.0,67959.65,67969.08,0.00014,1,0,-35.0,3.19,-38.19
KXBTC15M-26MAR291400-00,yes,30,56,26.0,66369.47,66354.35,0.00023,0,0,-30.0,2.94,-32.94
KXBTC15M-26MAR281615-15,no,26,51,23.0,66866.67,66865.04,0.00002,1,0,-26.0,2.69,-28.69
KXBTC15M-26MAR280945-45,no,28,48,24.0,66394.08,66398.96,0.00007,1,0,-28.0,2.82,-30.82
KXBTC15M-26MAR260515-15,yes,30,58,28.0,70014.26,69991.38,0.00033,1,1,70.0,2.94,67.06
