ticker,side,entry_c,fair_yes_c,edge_pp,btc,strike,dist_pct,settle_yes,won,gross_c,fee_c,net_c
KXBTC15M-26APR040645-45,yes,44,60,16.0,66946.55,66941.57,0.00007,1,1,56.0,3.45,52.55
KXBTC15M-26APR040530-30,yes,51,69,18.0,66990.35,66980.39,0.00015,0,0,-51.0,3.50,-54.50
KXBTC15M-26APR032115-15,no,42,42,16.0,66875.12,66888.84,0.00021,0,1,58.0,3.41,54.59
KXBTC15M-26APR031715-15,yes,53,73,20.0,66859.16,66833.62,0.00038,1,1,47.0,3.49,43.51
KXBTC15M-26APR031130-30,yes,32,56,24.0,66969.82,66956.38,0.00020,0,0,-32.0,3.05,-35.05
KXBTC15M-26APR030615-15,yes,29,48,19.0,66856.07,66862.78,0.00010,0,0,-29.0,2.88,-31.88
KXBTC15M-26APR030015-15,yes,36,53,17.0,66606.23,66596.33,0.00015,1,1,64.0,3.23,60.77
KXBTC15M-26APR022100-00,yes,28,44,16.0,66802.60,66819.53,0.00025,0,0,-28.0,2.82,-30.82
KXBTC15M-26APR021915-15,yes,22,39,17.0,67007.13,67027.71,0.00031,0,0,-22.0,2.40,-24.40
KXBTC15M-26APR021615-15,yes,22,57,35.0,66997.36,66978.70,0.00028,0,0,-22.0,2.40,-24.40
KXBTC15M-26APR010730-30,yes,42,59,17.0,68613.89,68593.83,0.00029,0,0,-42.0,3.41,-45.41
KXBTC15M-26APR010515-15,yes,38,55,17.0,68672.28,68659.33,0.00019,0,0,-38.0,3.30,-41.30
KXBTC15M-26APR010245-45,yes,38,54,16.0,68839.62,68829.14,0.00015,1,1,62.0,3.30,58.70
KXBTC15M-26MAR312015-15,yes,26,51,25.0,68245.47,68243.74,0.00003,0,0,-26.0,2.69,-28.69
KXBTC15M-26MAR311745-45,no,35,47,18.0,67959.65,67969.08,0.00014,1,0,-35.0,3.19,-38.19
KXBTC15M-26MAR311345-45,yes,36,52,16.0,67993.47,67971.68,0.00032,0,0,-36.0,3.23,-39.23
KXBTC15M-26MAR310600-00,yes,36,54,18.0,66462.81,66444.74,0.00027,0,0,-36.0,3.23,-39.23
KXBTC15M-26MAR302315-15,yes,20,45,25.0,67927.78,67944.68,0.00025,0,0,-20.0,2.24,-22.24
KXBTC15M-26MAR300615-15,yes,22,64,42.0,67470.48,67456.25,0.00021,0,0,-22.0,2.40,-24.40
KXBTC15M-26MAR300315-15,yes,36,56,20.0,67286.62,67269.49,0.00025,1,1,64.0,3.23,60.77
KXBTC15M-26MAR300230-30,yes,40,57,17.0,67408.82,67394.79,0.00021,0,0,-40.0,3.36,-43.36
KXBTC15M-26MAR292030-30,yes,38,54,16.0,65865.43,65844.09,0.00032,1,1,62.0,3.30,58.70
KXBTC15M-26MAR291400-00,yes,30,56,26.0,66369.47,66354.35,0.00023,0,0,-30.0,2.94,-32.94
KXBTC15M-26MAR290315-15,yes,16,45,29.0,66677.18,66691.73,0.00022,0,0,-16.0,1.88,-17.88
KXBTC15M-26MAR282245-45,yes,32,51,19.0,66608.81,66605.91,0.00004,1,1,68.0,3.05,64.95
KXBTC15M-26MAR281615-15,no,26,51,23.0,66866.67,66865.04,0.00002,1,0,-26.0,2.69,-28.69
KXBTC15M-26MAR281345-45,yes,42,60,18.0,66779.84,66756.26,0.00035,1,1,58.0,3.41,54.59
KXBTC15M-26MAR280945-45,no,28,48,24.0,66394.08,66398.96,0.00007,1,0,-28.0,2.82,-30.82
KXBTC15M-26MAR280900-00,yes,38,58,20.0,66343.73,66325.00,0.00028,1,1,62.0,3.30,58.70
KXBTC15M-26MAR280715-15,yes,50,69,19.0,66205.30,66179.30,0.00039,1,1,50.0,3.50,46.50
KXBTC15M-26MAR280600-00,yes,41,63,22.0,66257.29,66237.57,0.00030,1,1,59.0,3.39,55.61
KXBTC15M-26MAR280245-45,yes,49,68,19.0,66441.90,66417.31,0.00037,0,0,-49.0,3.50,-52.50
KXBTC15M-26MAR272300-00,yes,40,58,18.0,66014.27,65989.23,0.00038,1,1,60.0,3.36,56.64
KXBTC15M-26MAR270245-45,yes,40,58,18.0,68813.20,68785.95,0.00040,0,0,-40.0,3.36,-43.36
KXBTC15M-26MAR262230-30,yes,42,60,18.0,69049.65,69025.37,0.00035,0,0,-42.0,3.41,-45.41
KXBTC15M-26MAR262100-00,yes,29,45,16.0,68652.28,68672.23,0.00029,1,1,71.0,2.88,68.12
KXBTC15M-26MAR262045-45,yes,40,58,18.0,68739.61,68713.82,0.00038,0,0,-40.0,3.36,-43.36
KXBTC15M-26MAR260845-45,yes,38,54,16.0,69399.91,69391.25,0.00012,0,0,-38.0,3.30,-41.30
KXBTC15M-26MAR260530-30,yes,34,50,16.0,70020.81,70021.69,0.00001,0,0,-34.0,3.14,-37.14
KXBTC15M-26MAR260515-15,yes,30,58,28.0,70014.26,69991.38,0.00033,1,1,70.0,2.94,67.06
