ticker,side,entry_c,exit_reason,exit_c,gross_c,fee_c,net_c,settle_yes
KXBTC15M-26APR240315-15,no,50,TP_FILL,58,8.0,3.46,4.54,0
KXBTC15M-26APR240300-00,no,65,TP_FILL,73,8.0,2.97,5.03,0
KXBTC15M-26APR240245-45,yes,32,TP_FILL,70,38.0,2.99,35.01,1
KXBTC15M-26APR240230-30,no,38,TP_FILL,50,12.0,3.40,8.60,0
KXBTC15M-26APR240215-15,yes,38,PRE_EXPIRY,1,-37.0,1.75,-38.75,0
KXBTC15M-26APR240200-00,no,49,PRE_EXPIRY,1,-48.0,1.85,-49.85,1
KXBTC15M-26APR240145-45,no,23,PRE_EXPIRY,1,-22.0,1.34,-23.34,1
KXBTC15M-26APR240130-30,no,56,TP_FILL,64,8.0,3.34,4.66,1
KXBTC15M-26APR240115-15,no,49,TP_FILL,57,8.0,3.47,4.54,0
KXBTC15M-26APR240100-00,no,30,PRE_EXPIRY,1,-29.0,1.57,-30.57,1
KXBTC15M-26APR240045-45,no,43,TP_FILL,67,24.0,3.26,20.74,0
KXBTC15M-26APR240030-30,no,62,TP_FILL,70,8.0,3.12,4.88,0
KXBTC15M-26APR240015-15,no,66,TP_FILL,74,8.0,2.92,5.08,0
KXBTC15M-26APR240000-00,yes,56,TP_FILL,73,17.0,3.10,13.90,1
KXBTC15M-26APR232315-15,no,45,TP_FILL,55,10.0,3.47,6.53,1
KXBTC15M-26APR232300-00,no,48,TP_FILL,56,8.0,3.47,4.53,0
KXBTC15M-26APR232245-45,no,43,PRE_EXPIRY,1,-42.0,1.81,-43.81,1
KXBTC15M-26APR232230-30,no,64,TP_FILL,72,8.0,3.02,4.98,0
KXBTC15M-26APR232215-15,no,33,TP_FILL,45,12.0,3.28,8.72,0
KXBTC15M-26APR232200-00,yes,63,TP_FILL,71,8.0,3.07,4.93,1
KXBTC15M-26APR232145-45,yes,36,TP_FILL,44,8.0,3.34,4.66,0
KXBTC15M-26APR232130-30,no,64,TP_FILL,72,8.0,3.02,4.98,0
KXBTC15M-26APR232100-00,no,25,TP_FILL,33,8.0,2.86,5.14,0
KXBTC15M-26APR232045-45,no,38,TP_FILL,52,14.0,3.40,10.60,0
KXBTC15M-26APR232030-30,no,49,PRE_EXPIRY,1,-48.0,1.85,-49.85,1
KXBTC15M-26APR232015-15,no,34,TP_FILL,46,12.0,3.31,8.69,1
KXBTC15M-26APR232000-00,no,46,TP_FILL,55,9.0,3.47,5.53,1
KXBTC15M-26APR231945-45,no,36,PRE_EXPIRY,1,-35.0,1.71,-36.71,1
KXBTC15M-26APR231930-30,no,67,TP_FILL,75,8.0,2.86,5.14,1
KXBTC15M-26APR231915-15,no,47,TP_FILL,56,9.0,3.47,5.53,0
KXBTC15M-26APR231900-00,no,42,TP_FILL,58,16.0,3.41,12.59,0
KXBTC15M-26APR231845-45,no,44,PRE_EXPIRY,1,-43.0,1.82,-44.82,1
KXBTC15M-26APR231830-30,yes,46,TP_FILL,69,23.0,3.24,19.76,1
KXBTC15M-26APR231815-15,yes,68,TP_FILL,76,8.0,2.80,5.20,1
KXBTC15M-26APR231800-00,no,58,TP_FILL,66,8.0,3.28,4.72,0
KXBTC15M-26APR231745-45,no,18,PRE_EXPIRY,1,-17.0,1.13,-18.13,1
KXBTC15M-26APR231730-30,no,53,TP_FILL,61,8.0,3.41,4.59,1
KXBTC15M-26APR231700-00,no,49,TP_FILL,57,8.0,3.47,4.54,0
KXBTC15M-26APR231645-45,no,39,PRE_EXPIRY,1,-38.0,1.76,-39.76,1
KXBTC15M-26APR231630-30,no,70,TP_FILL,78,8.0,2.67,5.33,0
KXBTC15M-26APR231615-15,yes,41,TP_FILL,49,8.0,3.44,4.56,1
KXBTC15M-26APR231600-00,yes,56,TP_FILL,64,8.0,3.34,4.66,1
KXBTC15M-26APR231545-45,no,52,TP_FILL,60,8.0,3.43,4.57,0
KXBTC15M-26APR231530-30,yes,63,TP_FILL,71,8.0,3.07,4.93,1
KXBTC15M-26APR231515-15,no,64,TP_FILL,72,8.0,3.02,4.98,0
KXBTC15M-26APR231445-45,no,28,PRE_EXPIRY,1,-27.0,1.51,-28.51,1
KXBTC15M-26APR231430-30,yes,49,PRE_EXPIRY,1,-48.0,1.85,-49.85,0
KXBTC15M-26APR231415-15,no,34,TP_FILL,42,8.0,3.28,4.72,1
KXBTC15M-26APR231400-00,yes,27,TP_FILL,39,12.0,3.05,8.96,1
KXBTC15M-26APR231345-45,no,58,TP_FILL,66,8.0,3.28,4.72,0
KXBTC15M-26APR231300-00,no,49,TP_FILL,63,14.0,3.38,10.62,0
KXBTC15M-26APR231245-45,yes,60,TP_FILL,68,8.0,3.20,4.80,1
KXBTC15M-26APR231230-30,no,43,PRE_EXPIRY,5,-38.0,2.18,-40.18,1
KXBTC15M-26APR231215-15,no,42,TP_FILL,64,22.0,3.32,18.68,0
KXBTC15M-26APR231145-45,no,48,PRE_EXPIRY,1,-47.0,1.84,-48.84,1
KXBTC15M-26APR231115-15,no,62,TP_FILL,75,13.0,2.96,10.04,0
KXBTC15M-26APR231100-00,no,34,TP_FILL,43,9.0,3.29,5.71,1
KXBTC15M-26APR231045-45,yes,52,TP_FILL,60,8.0,3.43,4.57,1
KXBTC15M-26APR231030-30,no,36,TP_FILL,48,12.0,3.36,8.64,1
KXBTC15M-26APR231015-15,yes,36,TP_FILL,44,8.0,3.34,4.66,0
KXBTC15M-26APR231000-00,no,27,TP_FILL,40,13.0,3.06,9.94,0
KXBTC15M-26APR230945-45,no,43,TP_FILL,51,8.0,3.47,4.54,0
KXBTC15M-26APR230930-30,no,47,TP_FILL,71,24.0,3.19,20.81,0
KXBTC15M-26APR230915-15,no,61,TP_FILL,69,8.0,3.16,4.84,0
KXBTC15M-26APR230845-45,yes,61,TP_FILL,81,20.0,2.74,17.26,1
KXBTC15M-26APR230830-30,no,78,TP_FILL,86,8.0,2.04,5.96,0
KXBTC15M-26APR230815-15,no,32,PRE_EXPIRY,1,-31.0,1.62,-32.62,1
KXBTC15M-26APR230800-00,yes,63,TP_FILL,71,8.0,3.07,4.93,1
KXBTC15M-26APR230745-45,yes,45,TP_FILL,55,10.0,3.47,6.53,1
KXBTC15M-26APR230730-30,no,50,PRE_EXPIRY,1,-49.0,1.85,-50.85,1
KXBTC15M-26APR230715-15,no,32,PRE_EXPIRY,32,0.0,3.66,-3.66,1
KXBTC15M-26APR230700-00,no,32,TP_FILL,40,8.0,3.20,4.80,1
KXBTC15M-26APR230645-45,no,37,TP_FILL,45,8.0,3.36,4.64,0
KXBTC15M-26APR230630-30,no,28,PRE_EXPIRY,1,-27.0,1.51,-28.51,1
KXBTC15M-26APR230545-45,no,24,PRE_EXPIRY,1,-23.0,1.37,-24.37,1
KXBTC15M-26APR230530-30,yes,46,TP_FILL,63,17.0,3.37,13.63,1
KXBTC15M-26APR230515-15,no,68,TP_FILL,76,8.0,2.80,5.20,0
KXBTC15M-26APR230200-00,no,23,PRE_EXPIRY,1,-22.0,1.34,-23.34,1
KXBTC15M-26APR230145-45,no,65,TP_FILL,77,12.0,2.83,9.17,0
KXBTC15M-26APR230130-30,no,65,TP_FILL,73,8.0,2.97,5.03,0
KXBTC15M-26APR230115-15,yes,59,TP_FILL,67,8.0,3.24,4.76,1
KXBTC15M-26APR230100-00,no,59,TP_FILL,67,8.0,3.24,4.76,1
KXBTC15M-26APR230045-45,yes,64,TP_FILL,72,8.0,3.02,4.98,1
KXBTC15M-26APR230030-30,yes,37,TP_FILL,45,8.0,3.36,4.64,0
KXBTC15M-26APR230015-15,no,57,TP_FILL,65,8.0,3.31,4.69,1
KXBTC15M-26APR230000-00,no,23,TP_FILL,31,8.0,2.74,5.26,1
KXBTC15M-26APR222345-45,no,61,TP_FILL,70,9.0,3.14,5.86,0
KXBTC15M-26APR222330-30,no,65,TP_FILL,73,8.0,2.97,5.03,0
KXBTC15M-26APR222315-15,yes,42,TP_FILL,51,9.0,3.45,5.55,0
KXBTC15M-26APR222300-00,no,38,TP_FILL,54,16.0,3.39,12.61,1
KXBTC15M-26APR222245-45,yes,38,TP_FILL,46,8.0,3.39,4.61,0
KXBTC15M-26APR222215-15,no,60,TP_FILL,68,8.0,3.20,4.80,0
KXBTC15M-26APR222200-00,no,54,PRE_EXPIRY,1,-53.0,1.84,-54.84,1
KXBTC15M-26APR222145-45,yes,50,TP_FILL,58,8.0,3.46,4.54,1
KXBTC15M-26APR222130-30,no,55,TP_FILL,63,8.0,3.36,4.64,0
KXBTC15M-26APR222115-15,no,52,TP_FILL,60,8.0,3.43,4.57,0
KXBTC15M-26APR222100-00,no,49,TP_FILL,57,8.0,3.47,4.54,0
KXBTC15M-26APR222045-45,no,48,TP_FILL,56,8.0,3.47,4.53,1
KXBTC15M-26APR222030-30,yes,10,TP_FILL,25,15.0,1.94,13.06,1
KXBTC15M-26APR222015-15,no,16,TP_FILL,51,35.0,2.69,32.31,0
KXBTC15M-26APR222000-00,no,34,TP_FILL,60,26.0,3.25,22.75,0
KXBTC15M-26APR221945-45,no,71,TP_FILL,79,8.0,2.60,5.40,0
KXBTC15M-26APR221930-30,no,45,TP_FILL,53,8.0,3.48,4.52,0
KXBTC15M-26APR221915-15,no,76,TP_FILL,84,8.0,2.22,5.78,0
KXBTC15M-26APR221900-00,no,43,TP_FILL,61,18.0,3.38,14.62,1
KXBTC15M-26APR221845-45,no,30,TP_FILL,54,24.0,3.21,20.79,0
KXBTC15M-26APR221830-30,no,75,TP_FILL,83,8.0,2.30,5.70,0
KXBTC15M-26APR221815-15,no,34,TP_FILL,62,28.0,3.22,24.78,1
KXBTC15M-26APR221800-00,yes,60,TP_FILL,68,8.0,3.20,4.80,1
KXBTC15M-26APR221745-45,no,29,PRE_EXPIRY,1,-28.0,1.54,-29.54,1
KXBTC15M-26APR221730-30,no,35,TP_FILL,52,17.0,3.34,13.66,1
KXBTC15M-26APR221715-15,yes,73,TP_FILL,81,8.0,2.46,5.54,1
KXBTC15M-26APR221700-00,no,61,TP_FILL,69,8.0,3.16,4.84,0
KXBTC15M-26APR221645-45,no,52,TP_FILL,60,8.0,3.43,4.57,0
KXBTC15M-26APR221630-30,no,52,TP_FILL,60,8.0,3.43,4.57,0
KXBTC15M-26APR221615-15,no,59,TP_FILL,75,16.0,3.01,12.99,0
KXBTC15M-26APR221600-00,yes,42,TP_FILL,50,8.0,3.46,4.54,1
KXBTC15M-26APR221545-45,no,34,TP_FILL,49,15.0,3.32,11.68,0
KXBTC15M-26APR221530-30,no,34,TP_FILL,42,8.0,3.28,4.72,1
KXBTC15M-26APR221500-00,no,48,PRE_EXPIRY,10,-38.0,2.63,-40.63,1
KXBTC15M-26APR221445-45,yes,41,TP_FILL,49,8.0,3.44,4.56,1
KXBTC15M-26APR221430-30,no,56,TP_FILL,64,8.0,3.34,4.66,0
KXBTC15M-26APR221415-15,no,30,TP_FILL,41,11.0,3.16,7.84,1
KXBTC15M-26APR221400-00,yes,27,TP_FILL,43,16.0,3.10,12.90,1
KXBTC15M-26APR221345-45,no,49,TP_FILL,57,8.0,3.47,4.54,0
KXBTC15M-26APR221330-30,no,60,TP_FILL,68,8.0,3.20,4.80,0
KXBTC15M-26APR221300-00,yes,38,TP_FILL,54,16.0,3.39,12.61,0
KXBTC15M-26APR221245-45,yes,35,TP_FILL,43,8.0,3.31,4.69,0
KXBTC15M-26APR221230-30,no,58,TP_FILL,66,8.0,3.28,4.72,0
KXBTC15M-26APR221215-15,no,42,TP_FILL,50,8.0,3.46,4.54,0
KXBTC15M-26APR221200-00,no,48,PRE_EXPIRY,2,-46.0,1.94,-47.94,1
KXBTC15M-26APR221145-45,no,27,TP_FILL,40,13.0,3.06,9.94,1
KXBTC15M-26APR221130-30,no,47,TP_FILL,55,8.0,3.48,4.52,1
KXBTC15M-26APR221115-15,yes,24,TP_FILL,33,9.0,2.82,6.18,0
KXBTC15M-26APR221030-30,no,50,TP_FILL,60,10.0,3.43,6.57,1
KXBTC15M-26APR221015-15,no,36,TP_FILL,58,22.0,3.32,18.68,1
KXBTC15M-26APR221000-00,no,34,PRE_EXPIRY,1,-33.0,1.67,-34.67,1
KXBTC15M-26APR220945-45,no,39,TP_FILL,56,17.0,3.39,13.61,1
KXBTC15M-26APR220930-30,no,35,PRE_EXPIRY,1,-34.0,1.69,-35.69,1
KXBTC15M-26APR220915-15,no,60,PRE_EXPIRY,1,-59.0,1.78,-60.78,1
KXBTC15M-26APR220900-00,no,22,TP_FILL,32,10.0,2.72,7.28,1
KXBTC15M-26APR220845-45,no,60,PRE_EXPIRY,24,-36.0,3.47,-39.47,1
KXBTC15M-26APR220830-30,yes,53,PRE_EXPIRY,1,-52.0,1.84,-53.84,0
KXBTC15M-26APR220815-15,yes,48,TP_FILL,56,8.0,3.47,4.53,1
KXBTC15M-26APR220800-00,no,22,TP_FILL,31,9.0,2.70,6.30,1
KXBTC15M-26APR220745-45,no,42,TP_FILL,50,8.0,3.46,4.54,0
KXBTC15M-26APR220730-30,yes,55,TP_FILL,63,8.0,3.36,4.64,1
KXBTC15M-26APR220715-15,yes,59,TP_FILL,79,20.0,2.85,17.15,1
KXBTC15M-26APR220700-00,no,59,TP_FILL,67,8.0,3.24,4.76,1
KXBTC15M-26APR220645-45,yes,56,TP_FILL,64,8.0,3.34,4.66,1
KXBTC15M-26APR220630-30,no,55,TP_FILL,72,17.0,3.14,13.86,1
KXBTC15M-26APR220615-15,no,41,TP_FILL,62,21.0,3.34,17.66,1
KXBTC15M-26APR220600-00,yes,35,PRE_EXPIRY,1,-34.0,1.69,-35.69,0
KXBTC15M-26APR220545-45,no,54,TP_FILL,69,15.0,3.24,11.76,1
KXBTC15M-26APR220530-30,no,51,TP_FILL,59,8.0,3.44,4.56,1
KXBTC15M-26APR220515-15,no,71,TP_FILL,80,9.0,2.56,6.44,0
KXBTC15M-26APR220500-00,no,39,PRE_EXPIRY,1,-38.0,1.76,-39.76,1
KXBTC15M-26APR220445-45,no,50,TP_FILL,58,8.0,3.46,4.54,0
KXBTC15M-26APR220430-30,yes,50,TP_FILL,58,8.0,3.46,4.54,0
KXBTC15M-26APR220415-15,yes,64,TP_FILL,72,8.0,3.02,4.98,1
KXBTC15M-26APR220400-00,no,43,TP_FILL,53,10.0,3.46,6.54,0
KXBTC15M-26APR220345-45,yes,51,TP_FILL,59,8.0,3.44,4.56,1
KXBTC15M-26APR220330-30,yes,43,PRE_EXPIRY,1,-42.0,1.81,-43.81,0
KXBTC15M-26APR220315-15,yes,47,TP_FILL,55,8.0,3.48,4.52,1
KXBTC15M-26APR220300-00,yes,47,TP_FILL,59,12.0,3.44,8.56,1
KXBTC15M-26APR220245-45,yes,56,TP_FILL,64,8.0,3.34,4.66,1
KXBTC15M-26APR220230-30,yes,46,TP_FILL,54,8.0,3.48,4.52,0
KXBTC15M-26APR220200-00,no,55,TP_FILL,63,8.0,3.36,4.64,0
KXBTC15M-26APR220145-45,yes,39,PRE_EXPIRY,1,-38.0,1.76,-39.76,0
KXBTC15M-26APR220115-15,no,54,PRE_EXPIRY,1,-53.0,1.84,-54.84,1
KXBTC15M-26APR220100-00,yes,47,TP_FILL,55,8.0,3.48,4.52,0
KXBTC15M-26APR220045-45,no,46,PRE_EXPIRY,1,-45.0,1.84,-46.84,1
KXBTC15M-26APR220030-30,no,64,TP_FILL,72,8.0,3.02,4.98,0
KXBTC15M-26APR220015-15,no,46,TP_FILL,54,8.0,3.48,4.52,0
KXBTC15M-26APR220000-00,no,61,TP_FILL,69,8.0,3.16,4.84,0
KXBTC15M-26APR212330-30,yes,23,PRE_EXPIRY,1,-22.0,1.34,-23.34,0
KXBTC15M-26APR212315-15,yes,44,TP_FILL,54,10.0,3.46,6.54,1
KXBTC15M-26APR212300-00,yes,40,TP_FILL,51,11.0,3.43,7.57,1
KXBTC15M-26APR212245-45,no,57,TP_FILL,65,8.0,3.31,4.69,1
KXBTC15M-26APR212215-15,no,43,TP_FILL,55,12.0,3.45,8.55,1
KXBTC15M-26APR212200-00,no,45,TP_FILL,57,12.0,3.45,8.55,1
KXBTC15M-26APR212145-45,no,38,PRE_EXPIRY,1,-37.0,1.75,-38.75,1
KXBTC15M-26APR212115-15,no,29,PRE_EXPIRY,1,-28.0,1.54,-29.54,1
KXBTC15M-26APR212100-00,no,47,TP_FILL,56,9.0,3.47,5.53,0
KXBTC15M-26APR212045-45,no,43,TP_FILL,57,14.0,3.43,10.57,1
KXBTC15M-26APR212030-30,no,71,TP_FILL,79,8.0,2.60,5.40,0
KXBTC15M-26APR212015-15,no,47,TP_FILL,56,9.0,3.47,5.53,1
KXBTC15M-26APR211945-45,yes,53,TP_FILL,67,14.0,3.29,10.71,1
KXBTC15M-26APR211930-30,yes,58,TP_FILL,68,10.0,3.23,6.77,1
KXBTC15M-26APR211915-15,yes,67,TP_FILL,75,8.0,2.86,5.14,1
KXBTC15M-26APR211900-00,no,56,TP_FILL,64,8.0,3.34,4.66,1
KXBTC15M-26APR211845-45,no,49,PRE_EXPIRY,1,-48.0,1.85,-49.85,1
KXBTC15M-26APR211830-30,no,61,TP_FILL,84,23.0,2.61,20.39,0
KXBTC15M-26APR211815-15,no,33,TP_FILL,57,24.0,3.26,20.74,1
KXBTC15M-26APR211800-00,yes,59,TP_FILL,68,9.0,3.22,5.78,1
KXBTC15M-26APR211745-45,no,42,TP_FILL,56,14.0,3.43,10.57,0
KXBTC15M-26APR211730-30,no,47,TP_FILL,56,9.0,3.47,5.53,0
KXBTC15M-26APR211715-15,no,46,TP_FILL,58,12.0,3.44,8.56,0
KXBTC15M-26APR211700-00,yes,26,TP_FILL,39,13.0,3.01,9.99,1
KXBTC15M-26APR211630-30,yes,40,TP_FILL,48,8.0,3.43,4.57,1
KXBTC15M-26APR211615-15,no,18,TP_FILL,30,12.0,2.50,9.50,1
KXBTC15M-26APR211600-00,yes,51,TP_FILL,64,13.0,3.36,9.64,1
KXBTC15M-26APR211530-30,yes,33,TP_FILL,41,8.0,3.24,4.76,1
KXBTC15M-26APR211500-00,no,45,TP_FILL,61,16.0,3.40,12.60,1
KXBTC15M-26APR211445-45,no,20,PRE_EXPIRY,1,-19.0,1.22,-20.22,1
KXBTC15M-26APR211430-30,no,50,TP_FILL,58,8.0,3.46,4.54,0
KXBTC15M-26APR211415-15,no,34,TP_FILL,42,8.0,3.28,4.72,1
KXBTC15M-26APR211345-45,no,48,PRE_EXPIRY,1,-47.0,1.84,-48.84,1
KXBTC15M-26APR211315-15,no,55,TP_FILL,63,8.0,3.36,4.64,0
KXBTC15M-26APR211300-00,no,33,TP_FILL,41,8.0,3.24,4.76,0
KXBTC15M-26APR211245-45,yes,61,TP_FILL,69,8.0,3.16,4.84,1
KXBTC15M-26APR211230-30,yes,41,TP_FILL,49,8.0,3.44,4.56,0
KXBTC15M-26APR211215-15,no,25,PRE_EXPIRY,1,-24.0,1.41,-25.41,1
KXBTC15M-26APR211200-00,yes,41,TP_FILL,49,8.0,3.44,4.56,1
KXBTC15M-26APR211145-45,no,48,TP_FILL,56,8.0,3.47,4.53,1
KXBTC15M-26APR211130-30,yes,57,TP_FILL,65,8.0,3.31,4.69,0
KXBTC15M-26APR211115-15,no,44,TP_FILL,52,8.0,3.47,4.53,1
KXBTC15M-26APR211015-15,no,57,TP_FILL,65,8.0,3.31,4.69,0
KXBTC15M-26APR210945-45,no,64,TP_FILL,77,13.0,2.85,10.15,1
KXBTC15M-26APR210930-30,yes,50,TP_FILL,58,8.0,3.46,4.54,1
KXBTC15M-26APR210915-15,no,42,TP_FILL,50,8.0,3.46,4.54,0
KXBTC15M-26APR210900-00,no,33,TP_FILL,45,12.0,3.28,8.72,1
KXBTC15M-26APR210845-45,yes,39,TP_FILL,52,13.0,3.41,9.59,0
KXBTC15M-26APR210830-30,no,59,PRE_EXPIRY,1,-58.0,1.79,-59.79,1
KXBTC15M-26APR210815-15,no,41,TP_FILL,53,12.0,3.44,8.56,0
KXBTC15M-26APR210800-00,no,51,TP_FILL,59,8.0,3.44,4.56,0
KXBTC15M-26APR210745-45,yes,45,PRE_EXPIRY,1,-44.0,1.83,-45.83,0
KXBTC15M-26APR210730-30,no,47,PRE_EXPIRY,1,-46.0,1.84,-47.84,1
KXBTC15M-26APR210715-15,no,66,TP_FILL,74,8.0,2.92,5.08,0
KXBTC15M-26APR210700-00,yes,70,TP_FILL,78,8.0,2.67,5.33,1
KXBTC15M-26APR210645-45,no,42,TP_FILL,54,12.0,3.44,8.56,1
KXBTC15M-26APR210630-30,yes,33,TP_FILL,41,8.0,3.24,4.76,1
KXBTC15M-26APR210615-15,yes,54,TP_FILL,62,8.0,3.39,4.61,1
KXBTC15M-26APR210600-00,yes,46,TP_FILL,63,17.0,3.37,13.63,1
KXBTC15M-26APR210545-45,no,50,TP_FILL,58,8.0,3.46,4.54,1
KXBTC15M-26APR210530-30,no,34,TP_FILL,42,8.0,3.28,4.72,0
KXBTC15M-26APR210500-00,yes,40,TP_FILL,58,18.0,3.39,14.61,1
KXBTC15M-26APR210445-45,no,56,TP_FILL,64,8.0,3.34,4.66,1
KXBTC15M-26APR210430-30,no,35,PRE_EXPIRY,1,-34.0,1.69,-35.69,1
KXBTC15M-26APR210415-15,no,5,TP_FILL,49,44.0,2.08,41.92,1
KXBTC15M-26APR210400-00,yes,29,TP_FILL,37,8.0,3.07,4.93,0
KXBTC15M-26APR210345-45,yes,36,TP_FILL,44,8.0,3.34,4.66,1
KXBTC15M-26APR210330-30,yes,60,TP_FILL,68,8.0,3.20,4.80,1
KXBTC15M-26APR210315-15,no,78,TP_FILL,86,8.0,2.04,5.96,0
KXBTC15M-26APR210230-30,no,42,TP_FILL,66,24.0,3.28,20.72,0
KXBTC15M-26APR210215-15,no,59,TP_FILL,67,8.0,3.24,4.76,0
KXBTC15M-26APR210200-00,no,68,TP_FILL,76,8.0,2.80,5.20,0
KXBTC15M-26APR210145-45,no,58,TP_FILL,66,8.0,3.28,4.72,0
KXBTC15M-26APR210130-30,no,40,TP_FILL,49,9.0,3.43,5.57,1
KXBTC15M-26APR210115-15,no,42,PRE_EXPIRY,1,-41.0,1.80,-42.80,1
KXBTC15M-26APR210100-00,yes,74,TP_FILL,82,8.0,2.38,5.62,1
KXBTC15M-26APR210045-45,no,41,TP_FILL,57,16.0,3.41,12.59,1
KXBTC15M-26APR210030-30,no,46,TP_FILL,54,8.0,3.48,4.52,1
KXBTC15M-26APR210015-15,no,43,TP_FILL,56,13.0,3.44,9.56,0
KXBTC15M-26APR210000-00,no,49,PRE_EXPIRY,1,-48.0,1.85,-49.85,1
KXBTC15M-26APR202345-45,no,31,TP_FILL,53,22.0,3.24,18.76,0
KXBTC15M-26APR202330-30,no,33,TP_FILL,53,20.0,3.29,16.71,1
KXBTC15M-26APR202315-15,no,65,TP_FILL,77,12.0,2.83,9.17,0
KXBTC15M-26APR202300-00,no,54,TP_FILL,63,9.0,3.37,5.63,0
KXBTC15M-26APR202245-45,no,48,TP_FILL,66,18.0,3.32,14.68,0
KXBTC15M-26APR202230-30,yes,52,TP_FILL,62,10.0,3.40,6.60,1
KXBTC15M-26APR202200-00,no,56,TP_FILL,64,8.0,3.34,4.66,0
KXBTC15M-26APR202145-45,no,18,TP_FILL,26,8.0,2.38,5.62,0
KXBTC15M-26APR202115-15,yes,41,TP_FILL,49,8.0,3.44,4.56,1
KXBTC15M-26APR202100-00,yes,52,TP_FILL,65,13.0,3.34,9.66,1
KXBTC15M-26APR202045-45,no,42,TP_FILL,51,9.0,3.45,5.55,1
KXBTC15M-26APR202030-30,no,53,TP_FILL,63,10.0,3.38,6.62,0
KXBTC15M-26APR202015-15,yes,46,TP_FILL,56,10.0,3.46,6.54,1
KXBTC15M-26APR202000-00,no,52,PRE_EXPIRY,1,-51.0,1.84,-52.84,1
KXBTC15M-26APR201945-45,no,45,TP_FILL,53,8.0,3.48,4.52,1
KXBTC15M-26APR201930-30,no,55,TP_FILL,71,16.0,3.17,12.83,0
KXBTC15M-26APR201900-00,no,43,TP_FILL,53,10.0,3.46,6.54,1
KXBTC15M-26APR201845-45,yes,46,TP_FILL,59,13.0,3.43,9.57,1
KXBTC15M-26APR201830-30,no,36,TP_FILL,44,8.0,3.34,4.66,0
KXBTC15M-26APR201815-15,no,15,PRE_EXPIRY,1,-14.0,0.99,-14.99,1
KXBTC15M-26APR201800-00,no,45,TP_FILL,53,8.0,3.48,4.52,1
KXBTC15M-26APR201745-45,yes,23,TP_FILL,31,8.0,2.74,5.26,0
KXBTC15M-26APR201730-30,no,43,TP_FILL,51,8.0,3.47,4.54,0
KXBTC15M-26APR201715-15,yes,50,TP_FILL,60,10.0,3.43,6.57,0
KXBTC15M-26APR201645-45,yes,27,PRE_EXPIRY,1,-26.0,1.48,-27.48,0
KXBTC15M-26APR201630-30,no,56,TP_FILL,64,8.0,3.34,4.66,0
KXBTC15M-26APR201615-15,yes,21,TP_FILL,32,11.0,2.68,8.32,1
KXBTC15M-26APR201600-00,no,49,TP_FILL,57,8.0,3.47,4.54,1
