ticker,side,entry_c,exit_reason,exit_c,gross_c,fee_c,net_c,settle_yes
KXBTC15M-26APR212115-15,no,20,SL_HIT,1,-19.0,1.22,-20.22,1
KXBTC15M-26APR212015-15,no,8,TP_FILL,16,8.0,1.46,6.54,1
KXBTC15M-26APR211900-00,no,26,SL_HIT,12,-14.0,2.38,-16.38,1
KXBTC15M-26APR211745-45,no,18,TP_FILL,26,8.0,2.38,5.62,0
KXBTC15M-26APR211730-30,no,24,SL_HIT,10,-14.0,2.16,-16.16,0
KXBTC15M-26APR211700-00,no,23,SL_HIT,10,-13.0,2.12,-15.12,1
KXBTC15M-26APR211415-15,no,27,TP_FILL,35,8.0,2.97,5.03,1
KXBTC15M-26APR211200-00,yes,28,SL_HIT,19,-9.0,2.92,-11.92,1
KXBTC15M-26APR210300-00,yes,25,TP_FILL,33,8.0,2.86,5.14,0
KXBTC15M-26APR210045-45,no,12,SL_HIT,1,-11.0,0.84,-11.84,1
KXBTC15M-26APR201800-00,no,21,SL_HIT,3,-18.0,1.45,-19.45,1
KXBTC15M-26APR201700-00,no,21,SL_HIT,10,-11.0,2.04,-13.04,1
KXBTC15M-26APR201545-45,no,21,SL_HIT,2,-19.0,1.35,-20.35,1
KXBTC15M-26APR200945-45,no,20,TP_FILL,28,8.0,2.53,5.47,1
KXBTC15M-26APR200730-30,no,28,SL_HIT,19,-9.0,2.92,-11.92,1
KXBTC15M-26APR200545-45,no,6,PRE_EXPIRY,1,-5.0,0.49,-5.49,1
KXBTC15M-26APR200530-30,no,26,TP_FILL,34,8.0,2.92,5.08,0
KXBTC15M-26APR200000-00,no,14,SL_HIT,5,-9.0,1.31,-10.31,1
KXBTC15M-26APR192245-45,no,18,TP_FILL,26,8.0,2.38,5.62,1
KXBTC15M-26APR192230-30,no,14,SL_HIT,1,-13.0,0.94,-13.94,1
KXBTC15M-26APR192115-15,yes,33,TP_FILL,41,8.0,3.24,4.76,1
KXBTC15M-26APR192000-00,no,32,TP_FILL,40,8.0,3.20,4.80,0
KXBTC15M-26APR191630-30,yes,6,PRE_EXPIRY,2,-4.0,0.59,-4.59,0
KXBTC15M-26APR191530-30,yes,10,TP_FILL,18,8.0,1.66,6.34,1
KXBTC15M-26APR191330-30,yes,31,TP_FILL,39,8.0,3.16,4.84,1
KXBTC15M-26APR191245-45,no,19,TP_FILL,27,8.0,2.46,5.54,0
KXBTC15M-26APR191045-45,yes,31,TP_FILL,39,8.0,3.16,4.84,1
KXBTC15M-26APR190645-45,yes,28,SL_HIT,19,-9.0,2.92,-11.92,1
KXBTC15M-26APR190500-00,no,33,SL_HIT,19,-14.0,3.06,-17.06,0
KXBTC15M-26APR190445-45,no,20,SL_HIT,6,-14.0,1.67,-15.67,1
KXBTC15M-26APR190230-30,no,28,TP_FILL,36,8.0,3.02,4.98,0
KXBTC15M-26APR190030-30,yes,33,SL_HIT,20,-13.0,3.12,-16.12,0
KXBTC15M-26APR181915-15,no,35,SL_HIT,10,-25.0,2.47,-27.47,1
KXBTC15M-26APR181900-00,no,11,SL_HIT,2,-9.0,0.88,-9.88,1
KXBTC15M-26APR181830-30,no,14,SL_HIT,4,-10.0,1.22,-11.22,1
KXBTC15M-26APR181800-00,no,9,SL_HIT,1,-8.0,0.67,-8.67,1
KXBTC15M-26APR181645-45,no,13,SL_HIT,1,-12.0,0.89,-12.89,1
KXBTC15M-26APR181615-15,no,33,SL_HIT,16,-17.0,2.86,-19.86,1
KXBTC15M-26APR181100-00,no,35,SL_HIT,3,-32.0,1.88,-33.88,1
KXBTC15M-26APR181030-30,yes,4,TP_FILL,12,8.0,1.01,6.99,0
KXBTC15M-26APR180545-45,no,20,SL_HIT,4,-16.0,1.50,-17.50,1
KXBTC15M-26APR180215-15,no,30,SL_HIT,15,-15.0,2.72,-17.72,1
KXBTC15M-26APR180100-00,no,26,SL_HIT,1,-25.0,1.44,-26.44,1
KXBTC15M-26APR172215-15,no,34,SL_HIT,19,-15.0,3.08,-18.08,1
KXBTC15M-26APR171815-15,no,19,SL_HIT,3,-16.0,1.36,-17.36,1
KXBTC15M-26APR171800-00,no,11,SL_HIT,1,-10.0,0.78,-10.78,1
KXBTC15M-26APR171700-00,no,15,SL_HIT,5,-10.0,1.36,-11.36,1
KXBTC15M-26APR170930-30,no,35,SL_HIT,14,-21.0,2.77,-23.77,0
KXBTC15M-26APR170745-45,no,31,TP_FILL,39,8.0,3.16,4.84,0
KXBTC15M-26APR170630-30,no,16,TP_FILL,24,8.0,2.22,5.78,0
KXBTC15M-26APR170530-30,yes,31,TP_FILL,39,8.0,3.16,4.84,1
KXBTC15M-26APR170345-45,no,24,TP_FILL,32,8.0,2.80,5.20,1
KXBTC15M-26APR170245-45,no,26,TP_FILL,34,8.0,2.92,5.08,1
KXBTC15M-26APR170230-30,no,16,TP_FILL,24,8.0,2.22,5.78,1
KXBTC15M-26APR162315-15,yes,8,TP_FILL,16,8.0,1.46,6.54,1
KXBTC15M-26APR162145-45,no,20,SL_HIT,11,-9.0,2.08,-11.08,0
KXBTC15M-26APR162045-45,no,29,SL_HIT,18,-11.0,2.89,-13.89,1
KXBTC15M-26APR161745-45,no,27,SL_HIT,10,-17.0,2.26,-19.26,1
KXBTC15M-26APR161715-15,no,33,SL_HIT,15,-18.0,2.80,-20.80,0
KXBTC15M-26APR160700-00,yes,16,TP_FILL,24,8.0,2.22,5.78,0
KXBTC15M-26APR160145-45,no,16,TP_FILL,24,8.0,2.22,5.78,0
KXBTC15M-26APR151745-45,no,14,TP_FILL,22,8.0,2.04,5.96,1
KXBTC15M-26APR151345-45,yes,22,SL_HIT,7,-15.0,1.84,-16.84,0
KXBTC15M-26APR150915-15,no,25,TP_FILL,33,8.0,2.86,5.14,1
KXBTC15M-26APR150745-45,no,27,SL_HIT,15,-12.0,2.63,-14.63,1
KXBTC15M-26APR150245-45,no,28,SL_HIT,5,-23.0,1.88,-24.88,1
KXBTC15M-26APR150200-00,no,28,SL_HIT,8,-20.0,2.13,-22.13,1
KXBTC15M-26APR150015-15,no,23,TP_FILL,31,8.0,2.74,5.26,1
KXBTC15M-26APR150000-00,no,12,SL_HIT,1,-11.0,0.84,-11.84,1
KXBTC15M-26APR140800-00,no,27,SL_HIT,18,-9.0,2.83,-11.83,1
KXBTC15M-26APR140745-45,no,25,TP_FILL,33,8.0,2.86,5.14,0
KXBTC15M-26APR140715-15,no,19,TP_FILL,27,8.0,2.46,5.54,1
KXBTC15M-26APR140630-30,no,21,SL_HIT,8,-13.0,1.88,-14.88,1
KXBTC15M-26APR140400-00,no,28,SL_HIT,16,-12.0,2.73,-14.73,1
KXBTC15M-26APR140015-15,no,34,TP_FILL,42,8.0,3.28,4.72,1
KXBTC15M-26APR132145-45,yes,34,SL_HIT,24,-10.0,3.36,-13.36,1
KXBTC15M-26APR132130-30,no,24,TP_FILL,32,8.0,2.80,5.20,1
KXBTC15M-26APR131930-30,yes,29,TP_FILL,37,8.0,3.07,4.93,1
KXBTC15M-26APR131645-45,no,22,SL_HIT,1,-21.0,1.30,-22.30,1
KXBTC15M-26APR131415-15,no,35,TP_FILL,43,8.0,3.31,4.69,1
KXBTC15M-26APR130930-30,no,29,SL_HIT,13,-16.0,2.55,-18.55,0
KXBTC15M-26APR130545-45,no,31,TP_FILL,39,8.0,3.16,4.84,0
KXBTC15M-26APR130530-30,no,18,SL_HIT,9,-9.0,1.84,-10.84,1
KXBTC15M-26APR130515-15,no,28,SL_HIT,11,-17.0,2.37,-19.37,1
KXBTC15M-26APR130445-45,yes,6,PRE_EXPIRY,1,-5.0,0.49,-5.49,0
KXBTC15M-26APR130345-45,no,5,PRE_EXPIRY,1,-4.0,0.43,-4.43,1
KXBTC15M-26APR130245-45,no,24,TP_FILL,32,8.0,2.80,5.20,0
KXBTC15M-26APR130030-30,no,32,SL_HIT,13,-19.0,2.63,-21.63,1
KXBTC15M-26APR122315-15,yes,34,TP_FILL,42,8.0,3.28,4.72,0
KXBTC15M-26APR122200-00,yes,29,TP_FILL,37,8.0,3.07,4.93,1
KXBTC15M-26APR122115-15,yes,32,TP_FILL,40,8.0,3.20,4.80,0
KXBTC15M-26APR122000-00,no,12,SL_HIT,1,-11.0,0.84,-11.84,1
KXBTC15M-26APR121930-30,yes,30,TP_FILL,38,8.0,3.12,4.88,1
KXBTC15M-26APR121700-00,yes,21,SL_HIT,6,-15.0,1.71,-16.71,0
KXBTC15M-26APR121630-30,no,14,SL_HIT,2,-12.0,1.03,-13.03,1
KXBTC15M-26APR121445-45,no,3,TP_FILL,11,8.0,0.89,7.11,1
KXBTC15M-26APR121415-15,no,14,TP_FILL,22,8.0,2.04,5.96,1
KXBTC15M-26APR121330-30,no,16,SL_HIT,5,-11.0,1.41,-12.41,1
KXBTC15M-26APR121315-15,no,9,TP_FILL,17,8.0,1.56,6.44,1
KXBTC15M-26APR121300-00,no,32,TP_FILL,40,8.0,3.20,4.80,1
KXBTC15M-26APR121200-00,no,17,TP_FILL,25,8.0,2.30,5.70,1
KXBTC15M-26APR120830-30,no,23,SL_HIT,9,-14.0,2.04,-16.04,1
KXBTC15M-26APR120800-00,no,19,SL_HIT,5,-14.0,1.54,-15.54,1
KXBTC15M-26APR120645-45,yes,2,PRE_EXPIRY,1,-1.0,0.23,-1.23,0
KXBTC15M-26APR120630-30,no,17,TP_FILL,25,8.0,2.30,5.70,0
KXBTC15M-26APR120530-30,no,12,SL_HIT,1,-11.0,0.84,-11.84,1
KXBTC15M-26APR120445-45,no,8,SL_HIT,1,-7.0,0.61,-7.61,1
KXBTC15M-26APR120015-15,yes,20,SL_HIT,6,-14.0,1.67,-15.67,0
KXBTC15M-26APR112100-00,no,34,TP_FILL,42,8.0,3.28,4.72,1
KXBTC15M-26APR111545-45,no,20,SL_HIT,6,-14.0,1.67,-15.67,1
KXBTC15M-26APR111500-00,no,29,TP_FILL,37,8.0,3.07,4.93,1
KXBTC15M-26APR110930-30,no,16,SL_HIT,2,-14.0,1.13,-15.13,1
KXBTC15M-26APR110845-45,no,29,SL_HIT,6,-23.0,1.99,-24.99,1
KXBTC15M-26APR110830-30,yes,4,PRE_EXPIRY,1,-3.0,0.37,-3.37,0
KXBTC15M-26APR110815-15,no,28,SL_HIT,8,-20.0,2.13,-22.13,0
KXBTC15M-26APR110800-00,no,4,PRE_EXPIRY,1,-3.0,0.37,-3.37,1
KXBTC15M-26APR110715-15,no,5,PRE_EXPIRY,1,-4.0,0.43,-4.43,1
KXBTC15M-26APR110630-30,no,7,PRE_EXPIRY,1,-6.0,0.55,-6.55,1
KXBTC15M-26APR110430-30,yes,26,SL_HIT,17,-9.0,2.73,-11.73,0
KXBTC15M-26APR110045-45,no,5,PRE_EXPIRY,1,-4.0,0.43,-4.43,1
KXBTC15M-26APR102315-15,no,8,SL_HIT,1,-7.0,0.61,-7.61,1
KXBTC15M-26APR102245-45,no,9,TP_FILL,17,8.0,1.56,6.44,1
KXBTC15M-26APR102230-30,no,33,SL_HIT,7,-26.0,2.19,-28.19,1
KXBTC15M-26APR101900-00,no,26,SL_HIT,16,-10.0,2.66,-12.66,1
KXBTC15M-26APR100730-30,no,10,SL_HIT,1,-9.0,0.73,-9.73,1
KXBTC15M-26APR092330-30,yes,27,SL_HIT,17,-10.0,2.76,-12.76,0
KXBTC15M-26APR092230-30,yes,25,TP_FILL,33,8.0,2.86,5.14,0
KXBTC15M-26APR092100-00,no,29,TP_FILL,37,8.0,3.07,4.93,0
KXBTC15M-26APR092015-15,no,30,SL_HIT,21,-9.0,3.10,-12.10,0
KXBTC15M-26APR091615-15,yes,18,TP_FILL,26,8.0,2.38,5.62,1
KXBTC15M-26APR091500-00,no,30,SL_HIT,16,-14.0,2.79,-16.79,1
KXBTC15M-26APR091300-00,yes,21,TP_FILL,29,8.0,2.60,5.40,1
KXBTC15M-26APR090200-00,yes,5,PRE_EXPIRY,1,-4.0,0.43,-4.43,0
KXBTC15M-26APR082100-00,yes,27,TP_FILL,35,8.0,2.97,5.03,1
KXBTC15M-26APR082015-15,yes,13,SL_HIT,4,-9.0,1.17,-10.17,0
KXBTC15M-26APR081030-30,yes,34,TP_FILL,42,8.0,3.28,4.72,0
KXBTC15M-26APR080730-30,yes,23,TP_FILL,31,8.0,2.74,5.26,1
KXBTC15M-26APR080630-30,no,12,SL_HIT,3,-9.0,1.02,-10.02,1
KXBTC15M-26APR080600-00,no,9,SL_HIT,1,-8.0,0.67,-8.67,1
KXBTC15M-26APR080100-00,yes,26,TP_FILL,34,8.0,2.92,5.08,0
KXBTC15M-26APR071145-45,yes,28,TP_FILL,36,8.0,3.02,4.98,0
KXBTC15M-26APR070330-30,no,13,SL_HIT,1,-12.0,0.89,-12.89,1
KXBTC15M-26APR070315-15,yes,8,PRE_EXPIRY,1,-7.0,0.61,-7.61,0
KXBTC15M-26APR070145-45,no,34,TP_FILL,42,8.0,3.28,4.72,0
KXBTC15M-26APR070115-15,yes,31,SL_HIT,6,-25.0,2.05,-27.05,0
KXBTC15M-26APR070030-30,yes,12,TP_FILL,20,8.0,1.86,6.14,0
KXBTC15M-26APR061615-15,yes,26,SL_HIT,16,-10.0,2.66,-12.66,0
KXBTC15M-26APR060830-30,no,33,TP_FILL,41,8.0,3.24,4.76,0
KXBTC15M-26APR060500-00,yes,18,SL_HIT,6,-12.0,1.59,-13.59,0
KXBTC15M-26APR060345-45,yes,25,SL_HIT,9,-16.0,2.12,-18.12,0
KXBTC15M-26APR060200-00,yes,24,SL_HIT,13,-11.0,2.39,-13.39,0
KXBTC15M-26APR060000-00,yes,15,TP_FILL,23,8.0,2.13,5.87,0
KXBTC15M-26APR052315-15,yes,12,TP_FILL,20,8.0,1.86,6.14,0
KXBTC15M-26APR051715-15,yes,31,TP_FILL,39,8.0,3.16,4.84,0
KXBTC15M-26APR051500-00,yes,22,SL_HIT,5,-17.0,1.67,-18.67,0
KXBTC15M-26APR051430-30,yes,24,SL_HIT,9,-15.0,2.08,-17.08,0
KXBTC15M-26APR051415-15,yes,9,SL_HIT,1,-8.0,0.67,-8.67,0
KXBTC15M-26APR051330-30,yes,18,TP_FILL,26,8.0,2.38,5.62,1
KXBTC15M-26APR051200-00,yes,16,SL_HIT,4,-12.0,1.32,-13.32,0
KXBTC15M-26APR051100-00,yes,17,SL_HIT,5,-12.0,1.45,-13.45,0
KXBTC15M-26APR050815-15,yes,4,PRE_EXPIRY,1,-3.0,0.37,-3.37,0
KXBTC15M-26APR050730-30,yes,17,SL_HIT,1,-16.0,1.08,-17.08,0
KXBTC15M-26APR050700-00,yes,17,TP_FILL,25,8.0,2.30,5.70,0
KXBTC15M-26APR050615-15,yes,13,SL_HIT,3,-10.0,1.08,-11.08,0
KXBTC15M-26APR050545-45,yes,15,TP_FILL,23,8.0,2.13,5.87,1
KXBTC15M-26APR050445-45,no,25,TP_FILL,33,8.0,2.86,5.14,0
KXBTC15M-26APR050400-00,no,18,SL_HIT,8,-10.0,1.75,-11.75,1
KXBTC15M-26APR050345-45,yes,3,PRE_EXPIRY,1,-2.0,0.30,-2.30,0
KXBTC15M-26APR050145-45,yes,33,SL_HIT,23,-10.0,3.28,-13.28,0
KXBTC15M-26APR050100-00,yes,7,PRE_EXPIRY,1,-6.0,0.55,-6.55,0
KXBTC15M-26APR050015-15,yes,11,SL_HIT,1,-10.0,0.78,-10.78,0
KXBTC15M-26APR042345-45,yes,6,PRE_EXPIRY,1,-5.0,0.49,-5.49,0
KXBTC15M-26APR042115-15,yes,13,TP_FILL,21,8.0,1.95,6.05,1
KXBTC15M-26APR042030-30,yes,24,TP_FILL,32,8.0,2.80,5.20,0
KXBTC15M-26APR041845-45,yes,4,PRE_EXPIRY,1,-3.0,0.37,-3.37,0
KXBTC15M-26APR041815-15,no,28,TP_FILL,36,8.0,3.02,4.98,1
KXBTC15M-26APR041745-45,no,17,SL_HIT,2,-15.0,1.18,-16.18,1
KXBTC15M-26APR041700-00,yes,12,SL_HIT,2,-10.0,0.93,-10.93,0
KXBTC15M-26APR041500-00,no,19,TP_FILL,27,8.0,2.46,5.54,0
KXBTC15M-26APR041430-30,no,14,SL_HIT,3,-11.0,1.13,-12.13,1
KXBTC15M-26APR041415-15,yes,29,SL_HIT,5,-24.0,1.91,-25.91,0
KXBTC15M-26APR041215-15,yes,10,SL_HIT,1,-9.0,0.73,-9.73,0
KXBTC15M-26APR041000-00,yes,5,TP_FILL,13,8.0,1.12,6.88,0
KXBTC15M-26APR040900-00,no,3,PRE_EXPIRY,1,-2.0,0.30,-2.30,1
KXBTC15M-26APR040845-45,yes,16,SL_HIT,5,-11.0,1.41,-12.41,0
KXBTC15M-26APR040830-30,no,24,SL_HIT,4,-20.0,1.65,-21.65,0
KXBTC15M-26APR040800-00,yes,31,SL_HIT,17,-14.0,2.88,-16.88,1
KXBTC15M-26APR040745-45,yes,3,TP_FILL,11,8.0,0.89,7.11,1
KXBTC15M-26APR040730-30,yes,3,PRE_EXPIRY,1,-2.0,0.30,-2.30,0
KXBTC15M-26APR040615-15,yes,16,SL_HIT,2,-14.0,1.13,-15.13,0
KXBTC15M-26APR040600-00,no,17,SL_HIT,8,-9.0,1.71,-10.71,1
KXBTC15M-26APR040530-30,yes,34,SL_HIT,11,-23.0,2.53,-25.53,0
KXBTC15M-26APR040430-30,no,15,SL_HIT,1,-14.0,0.99,-14.99,1
KXBTC15M-26APR040415-15,yes,25,TP_FILL,33,8.0,2.86,5.14,0
KXBTC15M-26APR040400-00,yes,34,TP_FILL,42,8.0,3.28,4.72,1
KXBTC15M-26APR040315-15,yes,22,SL_HIT,6,-16.0,1.75,-17.75,0
KXBTC15M-26APR040230-30,yes,32,SL_HIT,2,-30.0,1.72,-31.72,0
KXBTC15M-26APR040215-15,no,16,SL_HIT,3,-13.0,1.23,-14.23,1
KXBTC15M-26APR040200-00,no,29,SL_HIT,14,-15.0,2.62,-17.62,1
KXBTC15M-26APR040100-00,no,24,SL_HIT,8,-16.0,2.00,-18.00,1
KXBTC15M-26APR040015-15,no,17,TP_FILL,25,8.0,2.30,5.70,0
KXBTC15M-26APR032245-45,no,26,SL_HIT,17,-9.0,2.73,-11.73,1
KXBTC15M-26APR032230-30,yes,15,TP_FILL,23,8.0,2.13,5.87,0
KXBTC15M-26APR032215-15,no,35,SL_HIT,20,-15.0,3.16,-18.16,0
KXBTC15M-26APR032200-00,no,28,TP_FILL,36,8.0,3.02,4.98,1
KXBTC15M-26APR032130-30,no,32,TP_FILL,40,8.0,3.20,4.80,1
KXBTC15M-26APR032115-15,no,12,TP_FILL,20,8.0,1.86,6.14,0
KXBTC15M-26APR031915-15,yes,25,TP_FILL,33,8.0,2.86,5.14,0
KXBTC15M-26APR031515-15,yes,19,SL_HIT,2,-17.0,1.27,-18.27,0
KXBTC15M-26APR031500-00,yes,12,SL_HIT,2,-10.0,0.93,-10.93,0
KXBTC15M-26APR031345-45,no,35,TP_FILL,43,8.0,3.31,4.69,1
KXBTC15M-26APR031245-45,yes,26,TP_FILL,34,8.0,2.92,5.08,0
KXBTC15M-26APR031200-00,yes,34,TP_FILL,42,8.0,3.28,4.72,1
KXBTC15M-26APR031130-30,yes,21,SL_HIT,10,-11.0,2.04,-13.04,0
KXBTC15M-26APR030830-30,yes,23,TP_FILL,31,8.0,2.74,5.26,1
KXBTC15M-26APR030715-15,yes,17,TP_FILL,25,8.0,2.30,5.70,0
KXBTC15M-26APR030300-00,yes,33,TP_FILL,41,8.0,3.24,4.76,1
KXBTC15M-26APR021700-00,yes,16,SL_HIT,5,-11.0,1.41,-12.41,0
KXBTC15M-26APR021530-30,yes,28,TP_FILL,36,8.0,3.02,4.98,0
KXBTC15M-26APR021415-15,yes,33,TP_FILL,41,8.0,3.24,4.76,1
KXBTC15M-26APR021100-00,yes,20,TP_FILL,28,8.0,2.53,5.47,0
KXBTC15M-26APR020530-30,yes,31,TP_FILL,39,8.0,3.16,4.84,1
KXBTC15M-26APR020515-15,yes,3,PRE_EXPIRY,1,-2.0,0.30,-2.30,0
KXBTC15M-26APR020200-00,yes,26,TP_FILL,34,8.0,2.92,5.08,1
KXBTC15M-26APR020100-00,no,31,TP_FILL,39,8.0,3.16,4.84,1
KXBTC15M-26APR011615-15,yes,11,TP_FILL,19,8.0,1.76,6.24,0
KXBTC15M-26APR011345-45,yes,26,SL_HIT,16,-10.0,2.66,-12.66,0
KXBTC15M-26APR011045-45,yes,23,SL_HIT,4,-19.0,1.62,-20.62,0
KXBTC15M-26APR010915-15,yes,20,TP_FILL,28,8.0,2.53,5.47,1
KXBTC15M-26APR010745-45,no,31,TP_FILL,39,8.0,3.16,4.84,0
KXBTC15M-26APR010715-15,yes,23,TP_FILL,31,8.0,2.74,5.26,1
KXBTC15M-26APR010700-00,no,14,TP_FILL,22,8.0,2.04,5.96,1
KXBTC15M-26APR010645-45,yes,19,TP_FILL,27,8.0,2.46,5.54,1
KXBTC15M-26APR010545-45,yes,8,SL_HIT,1,-7.0,0.61,-7.61,0
KXBTC15M-26APR010530-30,yes,13,TP_FILL,21,8.0,1.95,6.05,1
KXBTC15M-26APR010115-15,yes,14,SL_HIT,5,-9.0,1.31,-10.31,1
KXBTC15M-26MAR312330-30,yes,27,SL_HIT,11,-16.0,2.34,-18.34,0
KXBTC15M-26MAR312200-00,yes,23,SL_HIT,9,-14.0,2.04,-16.04,0
KXBTC15M-26MAR311845-45,yes,15,TP_FILL,23,8.0,2.13,5.87,1
KXBTC15M-26MAR311730-30,yes,22,TP_FILL,30,8.0,2.67,5.33,1
KXBTC15M-26MAR311400-00,yes,34,SL_HIT,8,-26.0,2.29,-28.29,0
KXBTC15M-26MAR310645-45,yes,14,SL_HIT,4,-10.0,1.22,-11.22,0
KXBTC15M-26MAR310515-15,yes,28,SL_HIT,9,-19.0,2.21,-21.21,0
KXBTC15M-26MAR310230-30,yes,25,SL_HIT,1,-24.0,1.41,-25.41,0
KXBTC15M-26MAR310115-15,yes,27,SL_HIT,9,-18.0,2.18,-20.18,0
KXBTC15M-26MAR302315-15,yes,32,SL_HIT,23,-9.0,3.26,-12.26,0
KXBTC15M-26MAR302215-15,yes,19,SL_HIT,5,-14.0,1.54,-15.54,0
KXBTC15M-26MAR302115-15,yes,20,TP_FILL,28,8.0,2.53,5.47,1
KXBTC15M-26MAR301815-15,yes,18,SL_HIT,4,-14.0,1.41,-15.41,0
KXBTC15M-26MAR301800-00,yes,13,SL_HIT,1,-12.0,0.89,-12.89,0
KXBTC15M-26MAR301415-15,yes,9,TP_FILL,17,8.0,1.56,6.44,0
KXBTC15M-26MAR301315-15,yes,26,SL_HIT,4,-22.0,1.72,-23.72,0
KXBTC15M-26MAR300615-15,yes,17,SL_HIT,2,-15.0,1.18,-16.18,0
KXBTC15M-26MAR300530-30,yes,16,SL_HIT,4,-12.0,1.32,-13.32,0
KXBTC15M-26MAR300515-15,yes,14,TP_FILL,22,8.0,2.04,5.96,0
KXBTC15M-26MAR300330-30,yes,12,SL_HIT,3,-9.0,1.02,-10.02,0
KXBTC15M-26MAR300300-00,yes,22,SL_HIT,7,-15.0,1.84,-16.84,0
KXBTC15M-26MAR300230-30,yes,4,PRE_EXPIRY,1,-3.0,0.37,-3.37,0
KXBTC15M-26MAR292345-45,yes,25,SL_HIT,10,-15.0,2.19,-17.19,0
KXBTC15M-26MAR292230-30,yes,25,SL_HIT,9,-16.0,2.12,-18.12,0
KXBTC15M-26MAR291715-15,yes,7,PRE_EXPIRY,1,-6.0,0.55,-6.55,0
KXBTC15M-26MAR291600-00,yes,19,SL_HIT,4,-15.0,1.45,-16.45,0
KXBTC15M-26MAR291300-00,yes,12,SL_HIT,1,-11.0,0.84,-11.84,0
KXBTC15M-26MAR291245-45,yes,8,SL_HIT,1,-7.0,0.61,-7.61,0
KXBTC15M-26MAR291015-15,yes,10,TP_FILL,18,8.0,1.66,6.34,1
KXBTC15M-26MAR291000-00,yes,13,SL_HIT,1,-12.0,0.89,-12.89,0
KXBTC15M-26MAR290845-45,yes,20,TP_FILL,28,8.0,2.53,5.47,0
KXBTC15M-26MAR290830-30,yes,26,SL_HIT,8,-18.0,2.07,-20.07,0
KXBTC15M-26MAR290800-00,yes,11,SL_HIT,1,-10.0,0.78,-10.78,0
KXBTC15M-26MAR290630-30,yes,8,PRE_EXPIRY,1,-7.0,0.61,-7.61,0
KXBTC15M-26MAR290615-15,yes,2,PRE_EXPIRY,1,-1.0,0.23,-1.23,0
KXBTC15M-26MAR290515-15,yes,14,SL_HIT,1,-13.0,0.94,-13.94,0
KXBTC15M-26MAR290345-45,yes,17,SL_HIT,7,-10.0,1.63,-11.63,0
KXBTC15M-26MAR290100-00,yes,18,SL_HIT,6,-12.0,1.59,-13.59,0
KXBTC15M-26MAR282000-00,yes,11,TP_FILL,19,8.0,1.76,6.24,0
KXBTC15M-26MAR281515-15,no,35,TP_FILL,43,8.0,3.31,4.69,0
KXBTC15M-26MAR281500-00,yes,24,SL_HIT,13,-11.0,2.39,-13.39,0
KXBTC15M-26MAR281445-45,yes,22,TP_FILL,30,8.0,2.67,5.33,1
KXBTC15M-26MAR281430-30,yes,13,SL_HIT,1,-12.0,0.89,-12.89,0
KXBTC15M-26MAR281330-30,yes,4,PRE_EXPIRY,1,-3.0,0.37,-3.37,0
KXBTC15M-26MAR281200-00,yes,18,SL_HIT,1,-17.0,1.13,-18.13,0
KXBTC15M-26MAR280900-00,no,7,PRE_EXPIRY,1,-6.0,0.55,-6.55,1
KXBTC15M-26MAR280630-30,yes,5,PRE_EXPIRY,1,-4.0,0.43,-4.43,0
KXBTC15M-26MAR280515-15,yes,19,SL_HIT,3,-16.0,1.36,-17.36,0
KXBTC15M-26MAR280500-00,yes,15,SL_HIT,4,-11.0,1.27,-12.27,0
