ticker,side,entry_c,exit_reason,exit_c,gross_c,fee_c,net_c,settle_yes
KXBTC15M-26APR151200-00,no,38,SL_HIT,21,-17.0,3.28,-20.28,0
KXBTC15M-26APR150900-00,no,44,TP_FILL,55,11.0,3.46,7.54,0
KXBTC15M-26APR150830-30,no,46,SL_HIT,31,-15.0,3.84,-18.84,0
KXBTC15M-26APR150415-15,no,37,SL_HIT,25,-12.0,3.47,-15.47,1
KXBTC15M-26APR150115-15,no,34,TP_FILL,57,23.0,3.29,19.71,0
KXBTC15M-26APR150045-45,yes,45,TP_FILL,55,10.0,3.47,6.53,1
KXBTC15M-26APR141900-00,no,38,SL_HIT,24,-14.0,3.44,-17.44,1
KXBTC15M-26APR141530-30,no,33,SL_HIT,23,-10.0,3.28,-13.28,0
KXBTC15M-26APR140845-45,no,30,SL_HIT,21,-9.0,3.10,-12.10,1
KXBTC15M-26APR140745-45,yes,40,TP_FILL,50,10.0,3.43,6.57,0
KXBTC15M-26APR140730-30,no,37,SL_HIT,22,-15.0,3.31,-18.31,0
KXBTC15M-26APR140130-30,yes,48,TP_FILL,56,8.0,3.47,4.53,0
KXBTC15M-26APR131930-30,yes,33,TP_FILL,50,17.0,3.30,13.70,1
KXBTC15M-26APR131345-45,no,32,TP_FILL,48,16.0,3.27,12.73,1
KXBTC15M-26APR130830-30,yes,30,SL_HIT,15,-15.0,2.72,-17.72,0
KXBTC15M-26APR130530-30,yes,36,TP_FILL,46,10.0,3.35,6.65,1
KXBTC15M-26APR130445-45,yes,36,SL_HIT,21,-15.0,3.24,-18.24,0
KXBTC15M-26APR130415-15,no,35,TP_FILL,52,17.0,3.34,13.66,0
KXBTC15M-26APR130130-30,no,45,TP_FILL,61,16.0,3.40,12.60,1
KXBTC15M-26APR130030-30,no,39,SL_HIT,23,-16.0,3.40,-19.40,1
KXBTC15M-26APR122315-15,no,26,TP_FILL,50,24.0,3.10,20.90,0
KXBTC15M-26APR122300-00,no,52,TP_FILL,60,8.0,3.43,4.57,0
KXBTC15M-26APR122245-45,no,51,TP_FILL,61,10.0,3.41,6.59,0
KXBTC15M-26APR122200-00,yes,43,TP_FILL,52,9.0,3.46,5.54,1
KXBTC15M-26APR122030-30,yes,31,TP_FILL,47,16.0,3.24,12.76,1
KXBTC15M-26APR122015-15,yes,28,TP_FILL,41,13.0,3.10,9.90,1
KXBTC15M-26APR121930-30,no,34,TP_FILL,51,17.0,3.32,13.68,1
KXBTC15M-26APR121500-00,no,49,SL_HIT,31,-18.0,3.85,-21.85,1
KXBTC15M-26APR121400-00,no,28,SL_HIT,19,-9.0,2.92,-11.92,1
KXBTC15M-26APR121245-45,no,46,TP_FILL,59,13.0,3.43,9.57,0
KXBTC15M-26APR121200-00,no,42,SL_HIT,32,-10.0,3.84,-13.84,1
KXBTC15M-26APR120645-45,yes,18,SL_HIT,5,-13.0,1.50,-14.50,0
KXBTC15M-26APR120630-30,no,37,SL_HIT,22,-15.0,3.31,-18.31,0
KXBTC15M-26APR120545-45,no,36,TP_FILL,60,24.0,3.29,20.71,0
KXBTC15M-26APR120200-00,no,11,SL_HIT,2,-9.0,0.88,-9.88,1
KXBTC15M-26APR120130-30,yes,53,TP_FILL,67,14.0,3.29,10.71,1
KXBTC15M-26APR112330-30,yes,33,SL_HIT,20,-13.0,3.12,-16.12,1
KXBTC15M-26APR111715-15,yes,46,TP_FILL,54,8.0,3.48,4.52,1
KXBTC15M-26APR111245-45,yes,40,TP_FILL,56,16.0,3.40,12.60,1
KXBTC15M-26APR111215-15,no,48,TP_FILL,61,13.0,3.41,9.59,1
KXBTC15M-26APR111200-00,yes,38,TP_FILL,65,27.0,3.24,23.76,1
KXBTC15M-26APR111030-30,no,38,SL_HIT,18,-20.0,3.10,-23.10,1
KXBTC15M-26APR110930-30,no,10,SL_HIT,1,-9.0,0.73,-9.73,1
KXBTC15M-26APR110545-45,yes,6,TP_FILL,31,25.0,1.89,23.11,0
KXBTC15M-26APR110315-15,no,36,TP_FILL,71,35.0,3.05,31.95,0
KXBTC15M-26APR110230-30,no,30,SL_HIT,15,-15.0,2.72,-17.72,1
KXBTC15M-26APR110130-30,yes,37,TP_FILL,64,27.0,3.24,23.76,1
KXBTC15M-26APR102245-45,no,18,SL_HIT,7,-11.0,1.67,-12.67,1
KXBTC15M-26APR102215-15,no,39,SL_HIT,29,-10.0,3.68,-13.68,1
KXBTC15M-26APR101730-30,no,38,SL_HIT,27,-11.0,3.58,-14.58,1
KXBTC15M-26APR101645-45,no,41,TP_FILL,57,16.0,3.41,12.59,0
KXBTC15M-26APR101630-30,no,21,TP_FILL,44,23.0,2.89,20.11,1
KXBTC15M-26APR101500-00,no,41,SL_HIT,30,-11.0,3.75,-14.75,1
KXBTC15M-26APR101245-45,no,36,TP_FILL,55,19.0,3.35,15.65,0
KXBTC15M-26APR100830-30,no,14,SL_HIT,1,-13.0,0.94,-13.94,0
KXBTC15M-26APR100745-45,yes,36,TP_FILL,60,24.0,3.29,20.71,1
KXBTC15M-26APR100645-45,no,30,SL_HIT,17,-13.0,2.85,-15.85,1
KXBTC15M-26APR100500-00,yes,5,PRE_EXPIRY,1,-4.0,0.43,-4.43,0
KXBTC15M-26APR100330-30,no,33,TP_FILL,48,15.0,3.29,11.71,0
KXBTC15M-26APR100115-15,no,29,TP_FILL,40,11.0,3.12,7.88,0
KXBTC15M-26APR092315-15,no,45,TP_FILL,55,10.0,3.47,6.53,0
KXBTC15M-26APR091430-30,no,44,TP_FILL,53,9.0,3.47,5.53,1
KXBTC15M-26APR090800-00,no,26,TP_FILL,35,9.0,2.94,6.06,0
KXBTC15M-26APR090715-15,no,35,TP_FILL,56,21.0,3.32,17.68,0
KXBTC15M-26APR090545-45,yes,28,SL_HIT,19,-9.0,2.92,-11.92,0
KXBTC15M-26APR090200-00,yes,11,SL_HIT,1,-10.0,0.78,-10.78,0
KXBTC15M-26APR081900-00,no,46,TP_FILL,54,8.0,3.48,4.52,0
KXBTC15M-26APR080730-30,yes,48,SL_HIT,9,-39.0,2.55,-41.55,1
KXBTC15M-26APR080700-00,no,35,TP_FILL,45,10.0,3.33,6.67,0
KXBTC15M-26APR080630-30,no,40,SL_HIT,10,-30.0,2.56,-32.56,1
KXBTC15M-26APR080500-00,no,27,SL_HIT,17,-10.0,2.76,-12.76,1
KXBTC15M-26APR080400-00,yes,24,SL_HIT,5,-19.0,1.74,-20.74,0
KXBTC15M-26APR080300-00,yes,26,SL_HIT,16,-10.0,2.66,-12.66,0
KXBTC15M-26APR080145-45,yes,44,SL_HIT,32,-12.0,3.86,-15.86,0
KXBTC15M-26APR080115-15,yes,49,TP_FILL,64,15.0,3.36,11.64,1
KXBTC15M-26APR080045-45,yes,22,TP_FILL,36,14.0,2.81,11.19,1
KXBTC15M-26APR072345-45,yes,29,SL_HIT,15,-14.0,2.69,-16.69,0
KXBTC15M-26APR072330-30,yes,37,TP_FILL,46,9.0,3.37,5.63,1
KXBTC15M-26APR071830-30,yes,38,SL_HIT,27,-11.0,3.58,-14.58,1
KXBTC15M-26APR071145-45,yes,44,TP_FILL,58,14.0,3.43,10.57,0
KXBTC15M-26APR070830-30,no,34,SL_HIT,21,-13.0,3.20,-16.20,1
KXBTC15M-26APR070800-00,no,41,TP_FILL,51,10.0,3.44,6.56,0
KXBTC15M-26APR070745-45,yes,22,TP_FILL,49,27.0,2.95,24.05,1
KXBTC15M-26APR070715-15,yes,37,TP_FILL,46,9.0,3.37,5.63,1
KXBTC15M-26APR070530-30,yes,47,SL_HIT,36,-11.0,4.00,-15.00,0
KXBTC15M-26APR070430-30,no,30,SL_HIT,19,-11.0,2.98,-13.98,1
KXBTC15M-26APR070315-15,yes,30,SL_HIT,14,-16.0,2.65,-18.65,0
KXBTC15M-26APR070300-00,yes,44,TP_FILL,55,11.0,3.46,7.54,1
KXBTC15M-26APR070200-00,yes,37,TP_FILL,45,8.0,3.36,4.64,0
KXBTC15M-26APR062215-15,yes,41,SL_HIT,6,-35.0,2.25,-37.25,0
KXBTC15M-26APR061815-15,yes,17,TP_FILL,42,25.0,2.69,22.31,1
KXBTC15M-26APR061745-45,yes,33,SL_HIT,6,-27.0,2.10,-29.10,0
KXBTC15M-26APR061545-45,yes,25,SL_HIT,7,-18.0,1.95,-19.95,0
KXBTC15M-26APR060730-30,no,43,TP_FILL,51,8.0,3.47,4.54,0
KXBTC15M-26APR060715-15,yes,29,SL_HIT,11,-18.0,2.40,-20.40,0
KXBTC15M-26APR060500-00,yes,31,SL_HIT,22,-9.0,3.18,-12.18,0
KXBTC15M-26APR052130-30,yes,34,TP_FILL,44,10.0,3.30,6.70,1
KXBTC15M-26APR051830-30,yes,40,SL_HIT,19,-21.0,3.19,-24.19,0
KXBTC15M-26APR051745-45,yes,45,SL_HIT,34,-11.0,3.93,-14.93,0
KXBTC15M-26APR051715-15,yes,35,SL_HIT,7,-28.0,2.23,-30.23,0
KXBTC15M-26APR051630-30,yes,46,TP_FILL,65,19.0,3.33,15.67,1
KXBTC15M-26APR051345-45,yes,32,TP_FILL,55,23.0,3.26,19.74,1
KXBTC15M-26APR051200-00,yes,30,TP_FILL,47,17.0,3.21,13.79,0
KXBTC15M-26APR051045-45,yes,38,TP_FILL,62,24.0,3.30,20.70,1
KXBTC15M-26APR050930-30,no,38,SL_HIT,15,-23.0,2.90,-25.90,0
KXBTC15M-26APR050730-30,yes,39,TP_FILL,52,13.0,3.41,9.59,0
KXBTC15M-26APR050700-00,yes,23,SL_HIT,8,-15.0,1.96,-16.96,0
KXBTC15M-26APR050630-30,yes,49,TP_FILL,65,16.0,3.34,12.66,1
KXBTC15M-26APR050615-15,yes,42,SL_HIT,32,-10.0,3.84,-13.84,0
KXBTC15M-26APR050600-00,no,33,SL_HIT,13,-20.0,2.66,-22.66,1
KXBTC15M-26APR050445-45,yes,43,TP_FILL,59,16.0,3.41,12.59,0
KXBTC15M-26APR050345-45,yes,17,SL_HIT,5,-12.0,1.45,-13.45,0
KXBTC15M-26APR050215-15,no,32,TP_FILL,54,22.0,3.26,18.74,0
KXBTC15M-26APR050200-00,yes,30,SL_HIT,6,-24.0,2.02,-26.02,0
KXBTC15M-26APR050145-45,no,35,TP_FILL,50,15.0,3.34,11.66,0
KXBTC15M-26APR050130-30,yes,47,SL_HIT,10,-37.0,2.63,-39.63,0
KXBTC15M-26APR050030-30,no,18,SL_HIT,8,-10.0,1.75,-11.75,1
KXBTC15M-26APR042245-45,no,32,SL_HIT,16,-16.0,2.84,-18.84,1
KXBTC15M-26APR042130-30,yes,19,SL_HIT,5,-14.0,1.54,-15.54,0
KXBTC15M-26APR042045-45,yes,50,TP_FILL,68,18.0,3.27,14.73,1
KXBTC15M-26APR041745-45,no,41,SL_HIT,14,-27.0,2.87,-29.87,1
KXBTC15M-26APR041515-15,no,15,SL_HIT,5,-10.0,1.36,-11.36,1
KXBTC15M-26APR041030-30,no,38,TP_FILL,51,13.0,3.40,9.60,1
KXBTC15M-26APR040945-45,no,42,SL_HIT,4,-38.0,2.08,-40.08,1
KXBTC15M-26APR040930-30,no,42,SL_HIT,16,-26.0,3.02,-29.02,1
KXBTC15M-26APR040915-15,yes,32,SL_HIT,23,-9.0,3.26,-12.26,1
KXBTC15M-26APR040900-00,no,18,SL_HIT,4,-14.0,1.41,-15.41,1
KXBTC15M-26APR040800-00,yes,21,SL_HIT,8,-13.0,1.88,-14.88,1
KXBTC15M-26APR040730-30,yes,16,SL_HIT,2,-14.0,1.13,-15.13,0
KXBTC15M-26APR040715-15,no,35,SL_HIT,26,-9.0,3.48,-12.48,1
KXBTC15M-26APR040645-45,yes,46,TP_FILL,61,15.0,3.40,11.60,1
KXBTC15M-26APR040615-15,yes,40,SL_HIT,27,-13.0,3.61,-16.61,0
KXBTC15M-26APR040530-30,no,45,TP_FILL,65,20.0,3.33,16.67,0
KXBTC15M-26APR040415-15,no,51,SL_HIT,27,-24.0,3.68,-27.68,0
KXBTC15M-26APR040245-45,no,30,SL_HIT,17,-13.0,2.85,-15.85,1
KXBTC15M-26APR040230-30,yes,54,SL_HIT,39,-15.0,4.07,-19.07,0
KXBTC15M-26APR040200-00,yes,41,TP_FILL,63,22.0,3.33,18.68,1
KXBTC15M-26APR040000-00,no,27,TP_FILL,53,26.0,3.12,22.88,0
KXBTC15M-26APR032315-15,no,18,SL_HIT,9,-9.0,1.84,-10.84,1
KXBTC15M-26APR031945-45,no,54,TP_FILL,67,13.0,3.29,9.71,1
KXBTC15M-26APR031915-15,yes,53,SL_HIT,44,-9.0,4.16,-13.16,0
KXBTC15M-26APR031545-45,no,29,SL_HIT,16,-13.0,2.76,-15.76,1
KXBTC15M-26APR031530-30,yes,40,TP_FILL,49,9.0,3.43,5.57,0
KXBTC15M-26APR031500-00,yes,27,SL_HIT,17,-10.0,2.76,-12.76,0
KXBTC15M-26APR031415-15,yes,40,SL_HIT,13,-27.0,2.79,-29.79,0
KXBTC15M-26APR031400-00,yes,19,SL_HIT,2,-17.0,1.27,-18.27,0
KXBTC15M-26APR031230-30,no,46,SL_HIT,33,-13.0,3.91,-16.91,1
KXBTC15M-26APR031215-15,yes,44,SL_HIT,34,-10.0,3.92,-13.92,1
KXBTC15M-26APR031100-00,no,19,SL_HIT,10,-9.0,1.96,-10.96,1
KXBTC15M-26APR030800-00,yes,23,TP_FILL,42,19.0,2.94,16.06,0
KXBTC15M-26APR030615-15,yes,9,SL_HIT,1,-8.0,0.67,-8.67,0
KXBTC15M-26APR030515-15,yes,36,SL_HIT,17,-19.0,3.00,-22.00,0
KXBTC15M-26APR030230-30,no,46,TP_FILL,58,12.0,3.44,8.56,0
KXBTC15M-26APR030045-45,yes,37,TP_FILL,45,8.0,3.36,4.64,1
KXBTC15M-26APR022000-00,yes,37,SL_HIT,28,-9.0,3.61,-12.61,1
KXBTC15M-26APR021945-45,no,44,TP_FILL,56,12.0,3.45,8.55,0
KXBTC15M-26APR021700-00,yes,32,SL_HIT,20,-12.0,3.09,-15.09,0
KXBTC15M-26APR021600-00,yes,36,TP_FILL,55,19.0,3.35,15.65,1
KXBTC15M-26APR021415-15,no,32,TP_FILL,45,13.0,3.26,9.74,1
KXBTC15M-26APR021300-00,yes,49,SL_HIT,20,-29.0,3.32,-32.32,0
KXBTC15M-26APR021230-30,yes,41,SL_HIT,18,-23.0,3.14,-26.14,0
KXBTC15M-26APR020800-00,yes,44,TP_FILL,57,13.0,3.44,9.56,0
KXBTC15M-26APR020615-15,yes,31,SL_HIT,12,-19.0,2.53,-21.53,0
KXBTC15M-26APR020130-30,no,42,TP_FILL,50,8.0,3.46,4.54,1
KXBTC15M-26APR012330-30,yes,36,TP_FILL,46,10.0,3.35,6.65,1
KXBTC15M-26APR012030-30,yes,46,TP_FILL,59,13.0,3.43,9.57,1
KXBTC15M-26APR011900-00,yes,18,SL_HIT,6,-12.0,1.59,-13.59,0
KXBTC15M-26APR011830-30,yes,13,TP_FILL,39,26.0,2.46,23.54,0
KXBTC15M-26APR011700-00,no,41,SL_HIT,29,-12.0,3.71,-15.71,1
KXBTC15M-26APR011645-45,yes,50,TP_FILL,58,8.0,3.46,4.54,1
KXBTC15M-26APR011630-30,yes,43,SL_HIT,26,-17.0,3.60,-20.60,0
KXBTC15M-26APR011430-30,yes,31,SL_HIT,13,-18.0,2.61,-20.61,0
KXBTC15M-26APR010745-45,yes,32,TP_FILL,43,11.0,3.24,7.76,0
KXBTC15M-26APR010730-30,yes,31,SL_HIT,19,-12.0,3.01,-15.01,0
KXBTC15M-26APR010530-30,yes,36,SL_HIT,21,-15.0,3.24,-18.24,1
KXBTC15M-26APR010500-00,yes,36,SL_HIT,19,-17.0,3.12,-20.12,0
KXBTC15M-26APR010430-30,yes,35,TP_FILL,58,23.0,3.30,19.70,1
KXBTC15M-26MAR312115-15,no,41,TP_FILL,49,8.0,3.44,4.56,0
KXBTC15M-26MAR311745-45,no,26,SL_HIT,17,-9.0,2.73,-11.73,1
KXBTC15M-26MAR310215-15,no,39,TP_FILL,52,13.0,3.41,9.59,0
KXBTC15M-26MAR302345-45,no,30,TP_FILL,44,14.0,3.19,10.81,0
KXBTC15M-26MAR301230-30,yes,33,SL_HIT,8,-25.0,2.27,-27.27,0
KXBTC15M-26MAR300530-30,no,36,TP_FILL,48,12.0,3.36,8.64,0
KXBTC15M-26MAR300245-45,yes,48,SL_HIT,36,-12.0,4.01,-16.01,1
KXBTC15M-26MAR300200-00,no,39,TP_FILL,54,15.0,3.40,11.60,0
KXBTC15M-26MAR290330-30,no,20,SL_HIT,10,-10.0,2.00,-12.00,1
KXBTC15M-26MAR280900-00,no,31,SL_HIT,7,-24.0,2.14,-26.14,1
KXBTC15M-26MAR280630-30,yes,27,SL_HIT,12,-15.0,2.41,-17.41,0
KXBTC15M-26MAR280445-45,yes,25,SL_HIT,16,-9.0,2.63,-11.63,0
KXBTC15M-26MAR272245-45,yes,24,SL_HIT,13,-11.0,2.39,-13.39,0
KXBTC15M-26MAR271645-45,yes,38,TP_FILL,59,21.0,3.34,17.66,1
KXBTC15M-26MAR271615-15,yes,42,SL_HIT,22,-20.0,3.39,-23.39,0
KXBTC15M-26MAR271400-00,yes,44,TP_FILL,52,8.0,3.47,4.53,0
KXBTC15M-26MAR270645-45,yes,21,SL_HIT,6,-15.0,1.71,-16.71,0
KXBTC15M-26MAR270515-15,yes,20,SL_HIT,9,-11.0,1.92,-12.92,0
KXBTC15M-26MAR270500-00,no,39,SL_HIT,24,-15.0,3.45,-18.45,1
KXBTC15M-26MAR270430-30,yes,18,SL_HIT,4,-14.0,1.41,-15.41,0
KXBTC15M-26MAR270245-45,yes,41,SL_HIT,22,-19.0,3.37,-22.37,0
KXBTC15M-26MAR270045-45,no,27,SL_HIT,17,-10.0,2.76,-12.76,1
KXBTC15M-26MAR262300-00,yes,46,TP_FILL,63,17.0,3.37,13.63,0
KXBTC15M-26MAR262100-00,yes,24,TP_FILL,44,20.0,3.00,17.00,1
KXBTC15M-26MAR262015-15,yes,30,TP_FILL,51,21.0,3.22,17.78,1
KXBTC15M-26MAR260530-30,yes,16,SL_HIT,6,-10.0,1.49,-11.49,0
KXBTC15M-26MAR260515-15,yes,38,TP_FILL,59,21.0,3.34,17.66,1
KXBTC15M-26MAR260200-00,yes,40,SL_HIT,20,-20.0,3.25,-23.25,0
KXBTC15M-26MAR260030-30,yes,41,TP_FILL,53,12.0,3.44,8.56,1
KXBTC15M-26MAR260000-00,yes,33,SL_HIT,19,-14.0,3.06,-17.06,1
KXBTC15M-26MAR251915-15,no,39,TP_FILL,47,8.0,3.41,4.59,0
KXBTC15M-26MAR251600-00,yes,44,TP_FILL,52,8.0,3.47,4.53,0
KXBTC15M-26MAR251545-45,yes,48,SL_HIT,29,-19.0,3.77,-22.77,1
